标题,来源,时间,问题,回答
录取希望,si***nian166 (河南),2017-06-28 14:26,老师你好，我是河南理科考生，636全省1497名，报考贵校且同意调剂，会被录取吗？会被退档吗？,没有问题，放心报考，百年交大欢迎您！
会被退档吗？,si***nian166 (河南),2017-06-28 14:17,我是河南理科考生，636分，位次1497，报考您校，且同意调剂，会不会被退档？,我校承诺体检合格、政审合格、服从调剂，提档不退挡
录取希望,lc*** (北京),2017-06-28 13:53,我是河南理科考生，636分，位次1497，请问，我在同意调剂的情况下，有多大希望被贵校录取？,希望很大
录取,1a*** (上海),2017-06-28 12:56,老师，上海，532分，约7300，能录取吗?,有希望录取
专业选择,zw*** (河南),2017-06-28 12:48,您好老师，河南考生成绩631，飞行器设计或工科试验班能否录取，O(∩_∩)O谢谢！,希望较大
山东考生理科,zx*** (山东),2017-06-28 12:33,660能被钱学森班录取？,希望很大，详情可联系我校驻山东省招生组老师济南：时间：2017年6月25日—7月6日（面对面咨询时间：7.1—7.6）地点：济南市历下区泺文路锦江之星泉城广场店电话：17852310816（丰老师）17852711668（张老师）13379510710
录取,22***0 (新疆),2017-06-28 11:31,对新疆录取专业顺序是什么,分数优先原则
招生,22***0 (新疆),2017-06-28 11:25,今年在疆招工科实验班包括那些专业,详情可登录我校招生办官网查询zs.xjtu.edu.cn
医学类,49*** (福建),2017-06-28 11:23,招生章程上所写“可能调剂到医学类专业”在福建具体指什么？可能调剂到不在福建招生的护理学之类的专业吗？,在福建的招生计划专业范围内条件
自动化,22***0 (新疆),2017-06-28 11:14,老师，你好，606分新疆排名647如果自动化报第二专业，录取希望大不大,有希望
录取咨询,hh*** (河南),2017-06-28 11:06,老师您好，我是河南理科考生，希望报考西安交通大学，成绩625，位次2627，录取概率大么，谢谢,有希望
新疆,22***0 (新疆),2017-06-28 10:30,老师，你好，请问新疆理工606分排名647能不能录进自动化专业,进校没有问题，录取到自动化希望很大
录取,lb*** (河南),2017-06-28 10:24,河南文科599分，能否上贵校？,我校文科招生较少，不做统计。参考前几年我校分数
山东理科,it*** (山东),2017-06-28 10:24,尊敬的老师，您好！我是山东理科生，647分，省位次2587，请问报考贵校有希望吗？会不会被被调剂志愿？,希望很大，基本没问题
陕西理科咨询医学部,zh***29 (陕西),2017-06-28 09:56,您好，陕西理科成绩596，位次5557，服从调剂，能被贵校医学部录取吗？提档后不会被退档吗？,有希望，只要体检合格、政审合格、服从调剂，我校承诺提档不退档
山东考生,xx*** (山东),2017-06-28 09:41,山东，女，理科，考600分，位次16739，能不能进入你校,不建议报考
高校专项计划,sl*** (陕西),2017-06-28 09:31,您好，请问贵校在陕西的高校专项计划招生代码和专业代码是多少？,咨询省招办
江西考生,11***3 (江西),2017-06-28 09:16,老师您好，我是江西考生分数605排名2774有希望进西安交大吗，如果有，有什么分数较低的专业可以推荐一下吗，谢谢。,有希望，分数较低可以参考往年分数，zs.xjtu.edu.cn
调剂,49*** (福建),2017-06-28 09:15,您好，我是福建考生。请问招生简章中的“当理工科各专业已录满而医学类专业未录满是，填报医学类专业志愿的考生将优先录取到该专业，不足部分在原意调剂的考生中按考生分数依次录取”中的医学类专业只指在福建有招生的医学实验班（侯宗濂班）吗？没有报考医学实验班（侯宗濂班）的学生如果服从调剂会被调剂到医学实验班（侯宗濂班）吗？,如果医学实验班（侯宗濂班）没人报考的话有可能调剂过去，但我校医学实验班（侯宗濂班）往年在福建分数都不低，一般不会没人报
请问贵校的经管系在湖南招生文科生吗？,ta***g (湖南),2017-06-28 08:37,我湖南考试总分626，排名683数学135，英语136能不能报考贵校的经管系？贵校的文科实验班具体学一些什么专业？文科生可以在被贵校录取后大一或者大二转入经管系吗？,不招文科生，文科专业有法学试验班和人文社科试验班，具体可以查看我校本科招生网信息。有希望转入经管系
专业,99*** (陕西),2017-06-28 01:56,陕西636，位次1929，能上什么专业？｛急求｝,参考往年分数，避开热门专业
工科实验班,22***0 (新疆),2017-06-27 23:19,西安交通大学对新疆招收22名全是钱学森班吗?还有其他工科实验班吗按成绩是先招工管班还是其他工科实验班是本硕连读吗?另外606分新疆省排名647能进什么专业工科实验班有没有希望,不是，是工科试验班（机类），不是本硕连读，工科实验班（机类）有希望
报考,dp*** (山东),2017-06-27 21:17,山东文608有希望吗,参考我校往年分数
高考专项及可报专业,we*** (山西),2017-06-27 21:13,我是山西考生，今年考了4900位次，可以报考吗？可以的话，录取希望大吗？可以报什么,参考我校在山西的高校专项计划，有希望
专业,wu***g23 (内蒙古),2017-06-27 19:29,电气类分流到什么专业？,电气工程及其自动化，测控与仪器（电类）
可否录取,wo***n916 (陕西),2017-06-27 18:49,陕西理科，601，位次5011，目标西交大医学部，有戏没？,没问题
内蒙古包九中考生,zr*** (内蒙古),2017-06-27 18:24,老师，请问：工科试验班（工科与管理贯通）是常说的钱学森班吗？该专业的主要授课内容和研究方向及今后的发展方向是什么？谢谢。,不是，使我校管理学院的专业?查看链接?http://zs.xjtu.edu.cn/yxsd/glxy.htm
录取,ya***0 (湖南),2017-06-27 17:14,1、请问湖南理科考生，617分，2990名，录取贵校的可能性大吗？2、请问何种情况下退档？服从调剂会被退档吗？,可以冲一下，有希望。只要政审合格、体检合格、单科及格，提档不退挡
高校转项,we*** (山西),2017-06-27 16:52,我是一名山西考生，排名4900有专项，有希望吗,有希望
江西考生,li***g37 (江西),2017-06-27 16:36,江西考生，高考599分，排3378名，有希望报考贵校吗？,希望不大
贵校有合作办学项目吗,xu***955 (北京),2017-06-27 16:04,贵校有合作办学项目吗,有，详情可登录我学校官网查询，www.xjtu.edu.cn
山东理科考生,zw*** (山东),2017-06-27 15:41,山东理科生，650分，排名2189，有希望吗，如果服从调剂是否仍有退档可能,基本没问题
护理学,na*** (河南),2017-06-27 15:16,老师您好，目前高考成绩只能报考护理学。我想问一下护理学能转专业吗,不能
单列专业,by*** (山东),2017-06-27 15:09,贵校2017年在山东还有单列专业招生计划吗？,有护理、预防、法医
安徽考生637分能报贵校什么专业,wl*** (安徽),2017-06-27 14:51,老师您好，请问安徽考生637分能报贵校什么专业,可以参考往年分数和位次，在我校本科招生网。也可联系我校在安徽省招生组老师，zs.xjtu.edu.cn
自主招生模拟提档线,zh*** (河南),2017-06-27 14:35,您好，请问今年自主招生模拟提档线是多少，通过什么渠道可以查询？谢谢,模拟投档线要在投档阶段才可知道。
能否录取？什么专业？,48*** (河南),2017-06-27 14:21,老师您好！我是河南考生，614分，省次四千多点，国家专项第一志愿报考贵校有没有希望被录取？如果有可能是什么专业？谢谢！,有希望，专业见我校在河南国家专项计划专业
湖南理科考生,xf***4 (湖南),2017-06-27 13:31,老师你好!我是湖南的理科考生，今年的成绩是568（一本线是505，全省理科排名12000多)，能否考上贵校的预科班?,我校预科班不低于我校在湖南投档线下80分，从高往低录取
北京考生,li*** (北京),2017-06-27 12:57,老师您好！在北京理科633，排名2737，上贵校有希望么？服从调剂会不会被退档？,应该没问题，有希望，不会退档
西交大医学院临床医学5+3规培 相关问题,za***3 (陕西),2017-06-27 12:48,请问：1.近三年录取平均分和最低位次2.“5+3规培”是否为“八年制”3.排名3500报考该专业有多少把握,近三年分数查询我校本科招生王，不是八年制，是本科五年加三年规培，希望很大
新疆考生,wy*** (新疆),2017-06-27 12:03,请问贵校本科今年只收一本和二本吗？,只收一本
老师您好！我是山东考生。,13***33 (山东),2017-06-27 11:41,老师您好！山东是平行志愿，如果我把贵校填到稳一稳的B志愿里，在录取中会有影响吗？比如有比我分低的同学把贵校填到A志愿，那提档时先提我还是先提他？谢谢！,不会，分数优先
湖南理科考生611分有希望被录取吗,18***12 (湖南),2017-06-27 11:27,若被录取是否有选择专业的权利,希望不大
广西考生,hz*** (广西),2017-06-27 11:22,请问广西理科614分+20分能不能上贵校,没问题
关于山东省高校专项计划,pu*** (山东),2017-06-27 11:21,623分，全省7600名左右，咱们西安交大审核通过了。被录取的可能性大不大？,有希望，按照招生计划由高到低录取
专项计划,45*** (河南),2017-06-27 10:41,河南理科高校专项计划里的空白专业是什么意思？,因为必须要报满六个专业，计划专业数量不够，用空白代替
老师您好！山东考生，655分，位次1638，报贵校把握大吗？,13***33 (山东),2017-06-27 10:30,想报工科试验班（机类）有把握吗？谢谢！,问题不大
陕西理科,sh*** (陕西),2017-06-27 10:06,老师您好，我是陕西理工类考生分数606省排名4300能否达到提档线,理工希望不大，医学可以
文科试验班类,e3*** (贵州),2017-06-27 10:04,请问贵校2017年文科试验班类包含哪些专业呀？,哲学、社会学、网络与新媒体、汉语言文学，思想政治教育
陕西复读考生,da*** (陕西),2017-06-27 09:37,我是2016届被大学录取经退学后的复读考生。我想要报考贵校临床5+3专业，请问我是否会因为退学复读而不能报考该专业或者因此原因被贵校退档？谢谢,不会
老师您好！预估贵校重庆理科录取的排位大概是多少？,xu***17 (重庆),2017-06-27 09:28,老师您好！预估贵校重庆理科录取的排位大概是多少？,先提供您的分数和位次给你判断，也可联系我校在重庆招生组联系方式
有没有中外合作项目,xu***955 (北京),2017-06-27 08:32,我们想问问你校有没有中外合作项目,有，详情登录www.xjtu.edu.cn查询
关于退档,li*** (陕西),2017-06-27 08:19,请问过了提档线，在服从专业调剂的情况下，被退档的几率大吗？谢谢,不会退档
新疆考生,kd***er (新疆),2017-06-26 21:38,你好我是新疆民考汉理科考生高考成绩567（含50分少数名族加分）新疆理工排名188名有希望吗,有
新疆考生,kd***er (新疆),2017-06-26 21:15,你好我是新疆民考汉考生高考成绩567有没有希望,有希望的
贵州考生,xg*** (贵州),2017-06-26 20:11,请问在贵州高考排名一千五百名报考贵校有希望吗?贵校宿舍是几人间?有无空调?,希望较小
咨询贵校医学部,zh***hen (陕西),2017-06-26 19:41,陕西理工考生597分，位次5445，请问上贵校的临床医学类（五年）有希望吗？请回复，谢谢！,有希望
河南理科考生534分能上贵校的什么专业呀,17***37 (河南),2017-06-26 17:07,"老师您好!我是河南的一名理科考生,高考成绩534分，我很喜欢贵校，请问我能上什么专业啊，如果可能的话",你好，希望不大，请参考往年我校在河南省录取情况，谢谢。
福建文科生报考,wy***902 (福建),2017-06-26 16:47,你好，我高考530，超一本41分，排名2898，若服从调剂，不知是否有望上贵校？,我校文科招的较少，参考往年分数
关于退档,wh*** (贵州),2017-06-26 16:44,我是贵州文科考生，平行志愿填了西安交通大学并且服从调剂，会不会有退档风险，请问西交大关于退档方面的情况与规定,在满足政审合格、体检合格承诺提档不退挡
山东报考,yz*** (山东),2017-06-26 16:06,老师好，请问654分，山东排名1710，报考贵校“飞行器设计与工程”、“光电信息科学与工程“被录取的几率有多大？谢谢！,希望较大
专业咨询,li*** (陕西),2017-06-26 15:59,您好，单设本科A段（国家专项）里有一个工科实验班的专业，请问具体是干什么的呢？谢谢,您好，您问的不是很清楚，如果你问的是工科试验班机类请到学校本科招生网了解，链接http://zs.xjtu.edu.cn/info/1005/3373.htm谢谢。
中外合作办学录取,ld*** (河南),2017-06-26 15:55,您好老师，若报考本部利兹学院中外合作办学专业，毕业证书上会注明是“中外合作”吗？我是河南考生，理科男，569分，位次18265。想报本部利兹学院中外合作办学专业，有希望被录取吗？谢谢,你好，我校没有您说的这个合作项目
专项计划,45*** (河南),2017-06-26 15:02,高校专项计划河南理科550有希望被贵校录取吗,有希望，招的较少，参考往年
河南文科2017,li***n (河南),2017-06-26 14:37,我是河南2017年的文科考生，高考分582分，超一本线66分，排名2970名，报考贵校录取概率多大？谢谢您！,你好，我校文科招的较少，建议参考往年分数位次
河南理科509分,lu*** (河南),2017-06-26 13:25,通过了贵校的高校专项计划审核，河南省内排名近六万名，报高校专项计划批次录取有可能吗？,你好，国家专项是单独录取，成绩按报考人从高到低，按计划人数报满为止，谢谢。
福建理工,45*** (福建),2017-06-26 12:58,老师。你好！福建理工601分，请问报考贵校能被录取吗？,你好，这个分数可以放心报，承诺录取。谢谢。
陕西考生,61***910270518 (陕西),2017-06-26 11:55,您好，我是陕西考生。今年总分628省排名2533，请问有多大把握被贵校的临床医学（5+3）或临床医学专业录取？感谢您的答复!,你好，希望特别大，谢谢。
调档与退档,76***65 (四川),2017-06-26 11:21,尊敬的西安交大招生领导：我是四川的一考生，请您帮助！请谅解我的打扰。请问：考生如果专业服从调剂，被省招考院投档到贵校后还有退档的风险吗？恳请您指教！谢谢！,只要政审合格、体检合格、服从调剂提档不退挡
电气类-江西,py*** (江西),2017-06-26 11:20,请问：今年在江西招收的电气类专业的学制是四年还是六年的？毕业后的学位？,四年
江西考生,py*** (江西),2017-06-26 11:12,老师：我是江西的考生，分数607，排名2577，是否有希望被西安交大的统招录取？,可以报考，希望较大
河南文科国家专项计划,18***61 (河南),2017-06-26 11:12,河南文科587，省排名大概2458，国家专项计划，有希望报考贵校吗,有希望，参考往年录取分数，由于文科较少，我校不做统计分析
山西考生,hj***6 (山西),2017-06-26 11:06,老师您好：山西理科597分，省排名1289-1343.今年报贵校是否有希望被录取。,基本没有问题，希望很大
湖北理科生623，省位次2792，想报考计算机类专业,zh***2004 (湖北),2017-06-26 10:49,湖北理科生623，省位次2792，想报考计算机类专业，不知是否有希望？如果专业调剂，会调剂到什么专业？谢谢,希望很大，调整首先满足你报的六个专业，如果满足不了在湖北省招生专业里面条件
报考咨询,de***e (四川),2017-06-26 10:27,四川理科考生今年641分，排名2500名左右，能报考贵校吗？,没问题
山西录取,hj***6 (山西),2017-06-26 10:23,老师您好：追加一个问题，如果服从调剂，会退档吗,政审合格、体检合格、服从调剂，提档不退挡
河南理科,hx*** (河南),2017-06-26 10:21,您好！河南理科538分，位次36597，想报考贵校单列专业：护理，有希望吗？,你好，具体专业请联系河南招生组http://zs.xjtu.edu.cn/info/1442/3065.htm?谢谢。
请问2017湖南文科一本贵校在湖南大概位次是多少？,15***89 (湖南),2017-06-26 10:20,请问2017湖南文科一本贵校在湖南大概位次是多少？文科全省前大概多少名？多谢！,你好，我校文史类录取人数较少，不好估计，请到学校本科招生官网参考往年录取信息http://zs.xjtu.edu.cn/bkscx/lnlqcx.htm?谢谢。
专项计划,45*** (河南),2017-06-26 10:16,河南理科550高校专项计划有可能吗,你好，专项计划单独排队，不好估计，谢谢。
预科,54*** (湖北),2017-06-26 10:15,贵校今年有少数民族预科班吗？在湖北的录取分数是多少？我是裸分557，加分后567。有可能录取吗？谢谢老师！,有六个招生计划，少数民族预科班不低于我校在湖北提档线下八十分，且从高到低录取。有希望录取
高校专项计划,12***433333 (陕西),2017-06-26 09:59,西交大高校专项计划在陕西省招多少人，在填志愿时应填在哪里？校院代码及专业代码是多少？,你好，高校专项计划信息请到学校本科招生官网了解http://zs.xjtu.edu.cn/info/1004/3336.htm?谢谢。
山西录取,hj***6 (山西),2017-06-26 09:57,老师你好上：我孩子山西理科597分，排名1289-1343。1.今年报贵校希望大不？2.如能报，女孩报什么专业合适。谢谢,希望大，首先根据自己的兴趣爱好去选择专业
国家专项计划,su*** (河南),2017-06-26 09:48,您好！我是河南理工科考生，今年622，通过国家专项计划第一志愿报考贵校，是否有希望？,有希望
报考,we*** (山西),2017-06-26 09:47,老师，我是山西考生，全省排名4900，通过了专项，有希望吗,有
河南理科,hx*** (河南),2017-06-26 09:44,您好！河南理科538分，位次36597，报考贵校护理专业，有希望吗？,你好，具体专业请联系河南招生组http://zs.xjtu.edu.cn/info/1442/3065.htm?谢谢。
江西考生咨询,18***69 (江西),2017-06-26 09:44,老师你好！我是江西考生，高考604分，位次2800。我过了高校专项，请问有希望被录取吗？,你好，有希望，可以大胆报。谢谢
山东文科考生,ln***0 (山东),2017-06-26 09:39,请问考分614，省位次733，有希望进入贵校吗？,你好，希望很大。谢谢。
报考咨询,zh*** (河北),2017-06-26 09:32,河北文科考生，省排名630，能报贵校吗？文科实验班今年第一年招生吗?专业何时分流，可以自由选吗？感谢您,希望较大，由于文科招生较少，我校不做统计，参考往年分数。不是第一年招生，第一年末分流，会考虑成绩
山西考生,bo***an (山西),2017-06-26 09:15,请问贵校理科今年在山西的预估分数线，超过一本线80分是否有希望录取？,希望不大
河南理科504,18***97 (河南),2017-06-26 09:04,在河南理科504，排名64674，有希望吗,你好，希望不大，谢谢。
录取咨询,lm*** (贵州),2017-06-26 09:03,老师你好我是贵州理科生613分865名，想报贵校计算机专业有希望得吗？,希望很大，具体联系我校在贵州省招生组老师电话：0851——86877666，13002906468联系人：周老师
河南理科504,18***97 (河南),2017-06-26 08:10,我过了一本线，但被贵校录取可能性很小对吗？,你好，请参考往年我校录取信息，谢谢。
甘肃考生,wx*** (甘肃),2017-06-26 08:05,甘肃文科，分数线505，575，省排名464能不能冲击贵校,你好，我校文史类录取人数较少，不好估计。可到学校本科招生官网参考往年录取情况。谢谢。
机械工程,z5*** (浙江),2017-06-26 07:39,报考机械，电气相关专业有没有什么特殊要求,你好，一般没有特殊要求，具体专业信息可到学校招生官网查看http://zs.xjtu.edu.cn/index.htm?谢谢。
报考,zq*** (河南),2017-06-26 06:32,请问，河南理科641，全省1118名，能报考工科实验班吗？如不能，还可报考什么专业？,你好，希望非常大，具体专业信息请联系河南省招生组，联系方式请点击http://zs.xjtu.edu.cn/info/1442/3065.htm?谢谢。
甘肃文科咨询,wx*** (甘肃),2017-06-25 23:18,请问：甘肃文科省排位多少能进贵校？,你好，我校文科录取人数较少，不好估计。谢谢。
河南报考,da*** (河南),2017-06-25 23:17,我今年考分628，排位2237，能报贵校那些专业？,你好，这个分数可以冲，鼓励报。具体专业问题请咨询河南省招生组，咨询方式http://zs.xjtu.edu.cn/info/1442/3065.htm?谢谢。
专业调剂,zo***ang (贵州),2017-06-25 22:45,请问贵州国家专项计划医学类专业是否报考后才参与调剂,报考了，还有调剂的可能。
陕西考生,18***42 (陕西),2017-06-25 22:36,你好，我的成绩是625，报西交大可以被录取吗？,你好，有希望，大胆报。谢谢。
陕西考生,18***42 (陕西),2017-06-25 22:31,你好！我的成绩是629，报考西交大，有被录取的可能吗？,你好，基本没问题，放心报。
河南理科 607 ，可以报考贵校吗,13***32 (河南),2017-06-25 22:06,河南理科607，可以报考贵校吗,你好，请参考去年录取信息http://zs.xjtu.edu.cn/lnlqjg.jsp?wbtreeid=1167?谢谢。
专业咨询,wa***ou (江苏),2017-06-25 21:42,工科试验班是什么？报考需要什么条件？（江苏考生）,工科试验班具体参考我校招生网zs.xjtu.edu.cn没有特别条件
江苏理科咨询,wa***ou (江苏),2017-06-25 21:40,江苏理科379分，A+B，江苏排名4221，报考贵校的希望有多大？,你好，希望很大。谢谢。
河北考生咨询,ji***n (河北),2017-06-25 20:43,老师好我非常希望攻读贵校能源动力工程，今年在河北考了661分，超一本线176分，排名891，请问报考上述专业是否能录取？,能源动力工作包含于工科试验班（机类），等到大一后分流才能确定
报考咨询,lm*** (贵州),2017-06-25 20:25,老师，我贵州排名865名，报考西交的计算机系有希望得吗？谢谢老师,你好，具体专业请联系贵州省招生组。咨询方式请点击连接http://zs.xjtu.edu.cn/info/1442/3062.htm?谢谢。
国家专项计划,zb*** (陕西),2017-06-25 19:43,陕西理工617分，位次3424，能否报考贵校国家专项A段？,你好，有希望，大胆报。谢谢
陕西考生,hl***8 (陕西),2017-06-25 18:57,您好今年在陕位次3265报考贵校理工类有希望吗？服从专业调剂,你好，这个分数可以冲，鼓励报。
上海考生录取问题,we***81022 (北京),2017-06-25 18:03,我今年上海3700+排名有希望进贵校的机械类专业吗,问题不大，具体联系我校在上海招生组倪老师，13572272168
江苏考生,zw***321 (江苏),2017-06-25 17:54,"江苏383，AB+,全省2972名，能上贵校吗？有好专业吗？",你好，你的分数录取没问题，好专业希望也比较大，具体专业问题可以联系江苏省招生组，咨询方式http://zs.xjtu.edu.cn/info/1442/3456.htm?谢谢。
河南考生专业报考咨询,15*** (河南),2017-06-25 17:50,老师好我非常希望攻读贵校侯宗濂班、口腔专业、临床医学5+3，今年在河南考了639分，超一本线155分，排名1263，请问报考上述专业是否能录取？,你好，根据往年情况可以录取，但是今年具体情况请联系河南招生组老师http://zs.xjtu.edu.cn/info/1442/3065.htm?谢谢。
报考咨询,li*** (陕西),2017-06-25 17:50,您好，我是一名陕西考生，高考614分，全省3663名，有国家专项计划，请问报考贵校有希望吗,你好，专项计划是单独排队，不好估计。按照往年这个分数可以冲，鼓励报。谢谢。
自主招生问题,zh*** (河南),2017-06-25 17:33,您好，河南考生，高考成绩627，排位2358，并取得了今年自主招生C类优惠资格，请问该分数是否达到学校模拟提档线，如未达到模拟提档线，符合降分录取条件，自主招生录取的专业是如何确定的，是在填报的6个专业范围内还是自主招生整个专业范围内录取？谢谢,你好，估计在提档线附近，能否上线不好估计，专业是在公示的6个专业里录取的。谢谢。
