标题,来源,时间,问题,回答
提前批,13***62 (湖南),2018-06-27 15:38,请问上海交通大学2017年提前批在湖南的分数线是多少？,工科试验班653分，自然保护与环境生态类647分。
往届生报考咨询,13***09 (云南),2018-06-27 15:33,老师您好！1贵校在投档和录取过程中是否对应往届生一视同仁。2如果某一考生在应届年份高考中被某一院校录取，但没有去报道而选择复读。那么在次年高考志愿填报中贵校是否会以此为考生个人道德素质评价依据，对该考生进行拒录或退档。3如若考生被投档到贵校，在高考体检结果符合招生章程所限定要求且服从调剂时，是否承诺不退档。,一视同仁。，不会。，依批次而定，一批次入档不退。其他批次，根据投档比例，有退档可能。
咨询（感谢回答）,15***49 (山东),2018-06-27 15:32,贵校去年提前批各专业提档线是多少？谢谢老师解答！,2017年山东提前批工科试验班最低录取分数669分，自然保护与环境生态类最低录取分数657分。
提前批,13***43 (河南),2018-06-27 15:16,您好，河南今年提前批次的工科试验班类包括哪八个工科学院及各学院专业,海洋工程类，机械类，电子信息类，材料科学和工程，生物医学工程，航空航天工程。
山东提前批录取,13***93 (山东),2018-06-27 14:47,上海交通大学在山东的提前批，专业是平行的吗？2.提前批录取结果多久公布？3.提前批服从专业调剂会调剂到哪些专业？4.提前批有没有投档比？5.被退档有无影响？,2018年我校在山东提前批专业为工科试验班类，自然科学试验班（生命与环境交叉平台）和自然保护与环境生态类。关于专业填报方式和录取结果公布等问题，请咨询山东省教育招生考试院。
请问上交大提前批录取后，学校组织的第一次测试考些什么内容？,13***26 (江苏),2018-06-27 13:59,据说上交大提前批录取后，国庆前后学校会组织考生第一次测试，结合学生的高考成绩，进行专业预分选，想问下，测试主要考些什么内容？是高中内容吗？除此之外还有转专业的机会吗？,“招考分离”，不清楚考试内容。建议考生入学后咨询教务处。
提前批,13***37 (山西),2018-06-27 12:38,交大提前批有什么特殊要求吗,无特殊要求。，按报考情况和招生计划从高往低录取。
咨询,so***1@163.com (重庆),2018-06-27 12:28,老师：贵校招生分应往届吗？对同一学校同一专业的考生，往届是否要多加分才能被录取呢？2019年会限制往届生报考和录取吗？谢谢！,具体以当年公布的简章为准。
湖北考生关于转专业,15***26 (湖北),2018-06-27 11:38,请问湖北提前批有两个试验班：工科试验班、自然科学实验班，如果录取到自然科学实验班，进校后，能否转到工科试验班专业或一本录取其他专业？,不能。
请问上交大广西地区提前批录取条件？是只看分数择优录取？,15***80 (广西),2018-06-27 11:09,还是有一定的分数线？,具体可咨询广西自治区招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002077.htm
提前批,13***43 (河南),2018-06-27 10:19,您好，请问河南去年提前批最低分数是多少,同学您好，2017年河南提前批工科试验班为656分，自然保护与环境生态类为646分。
请问上交大提前批次在江苏分数线估计多少,13***26 (江苏),2018-06-26 15:59,请问今年上交大提前批次在江苏的分数线多少？397分有希望吗？,分数线要等投档、录取等工作结束后才知道。具体报考请咨询我校赴江苏招生组，行程及联系方式请查询：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
北京理科考生录取,15***77 (北京),2018-06-26 15:33,您好！请问北京理科653分排名2116有机会进入贵校学习吗？,具体报考请咨询我校赴北京招生组，行程及联系方式请查询：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
山西省理科考生645分，位次747至797名，能上了贵校吗？,15***79 (山西),2018-06-26 15:28,山西省理科考生645分，高于一本线129分，位次747至797名，能上了贵校吗？,具体报考请咨询我校赴山西招生组，行程及联系方式请查询：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
咨询,15***88 (山东),2018-06-26 15:06,老师您好！山东考生660分，省位次1689，能否报考你校提前批，录取几率多大？谢谢！,具体报考请咨询我校赴山东招生组，行程及联系方式请查询：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
辽宁考生666分，能否录取,13***10 (辽宁),2018-06-26 14:54,您好老师，理工类，省排名759名，服从调剂，填报志愿能否冲一冲就读贵校，谢谢！,具体报考请咨询我校赴辽宁招生组，行程及联系方式请查询：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
关于国家专项计划,18***86 (河南),2018-06-26 11:26,请问贵校2017年在河南国家专项计划招生的分数线是多少？,理科609分。
新疆理科639，全省597，能录到贵校吗？,10***5@qq.com (新疆),2018-06-26 11:01,新疆理科639，全省597，能录到贵校吗？,具体的录取信息可咨询我校附新疆的招生组，以下是联系方式：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
咨询,15***13 (上海),2018-06-26 10:55,贵校医学院去年提前批有个护理学专业，为什么分数比较低，与贵校身份有些不符，护理学院是贵校的学院吗，毕业后证书上写的是医学院，还是护理学院，按往年的话说，护理学是不是一本,各专业录取分数受当年报考热度、招生计划等多种因素影响，会有浮动。护理学院是我校医学院开设的专业，具体可咨询我校医学院招生办公室。
调剂,15***51 (陕西),2018-06-26 10:46,调剂一般会被调到何种类型的专业,该省相应批次招生计划未录取满的专业。
提前批和国家专项计划是同一批填报志愿的，录取时会不会冲突？,15***77 (河南),2018-06-26 10:20,如果提前批被提档后没有录取，会不会影响攻坚专项计划的录取？谢谢,批次录取顺序问题可咨询河南省招生办。
思源计划,18***12 (贵州),2018-06-26 10:19,贵州省分数651.位次745.思源计划通过者.希望知道贵州省总共通过思源计划人数以及进校后专业分配问题，可不可以选择招生简章规定之外的专业,具体报考相关问题可咨询我校赴贵州招生组，以下是联系方式链接：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1专业选择根据招生简章规定，不可选择之外的专业。
国家专项计划,15***51 (陕西),2018-06-26 10:15,国家专项计划在陕西各专业的录取分数高低依照什么？？,根据高考分数进行排序录取。分数优先，遵循志愿。
交大提前批，662分可以报吗,18***27 (山东),2018-06-26 09:52,交大提前批，662分可以报吗。录取后，大学期间可以转专业吗,您好！若达到我校转专业相关要求，提前批可在平台专业范围申请转专业，如工科试验班，符合要求学生可在规定时间，在工科试验班专业范围申请转专业，不可转出工科平台以外的专业。具体报考可咨询我校赴山东招生组：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
提前批山东考生668分，位次939有希望吗？,15***66 (山东),2018-06-26 09:17,请问山东考生668分，位次939，报考上海交大提前批有希望吗？报考提前批影响本科普通批的报考录取吗？,您好！若提前批录取，不可再参加本科普通批的志愿填报；若提前批未录取，不影响本科普通批志愿填报。具体报考可咨询我校赴山东招生组老师，招生组行程及联系方式请查询：http://admissions.sjtu.edu.cn/web/jdzsb/3810161-3810000002040.htm?Page=1
思源计划,15***89 (江苏),2018-06-26 09:07,老师你好:请问江苏高校专项----思源计划录取线多少呢?,2017年我校在江苏省的高校专项录取线为：理384分，文376分，供您参考。2018年要等投档、录取工作结束后才能知道。
工科试验班（海洋工程类）,13***36 (江西),2018-06-26 09:07,请做专业介绍，包括主干课程，就业方向，考研相关方向等,可参考上海交通大学本科招生网中的相关信息：http://admissions.sjtu.edu.cn/web/jdzsb/3810052.htm若仍有疑问，可咨询我校船建学院进一步了解。
关于国家专项计划,18***36 (安徽),2018-06-25 16:47,去年安徽省国家专项计划分数线是多少,640分。
思源计划,13***18 (河南),2018-06-25 16:45,请问老师：我参加了思源计划，然后页面显示：志愿状态：审核通过；下一步要做：成绩查询。而成绩查询功能显示尚未开通，那我是通过了思源计划还是没有通过呢？,审核通过表示通过我校复审，若达到我校2018年高校专项简章要求，则具备报考我校资格。在高考志愿中高校专项计划的相应批次一志愿报考我校校本部或医学院。我校将依据招生计划数及高考成绩对考生进行排序录取。
高校专项计划,13***94 (贵州),2018-06-25 16:25,我想请问贵校医学部专项计划准备招哪些专业,临床医学。，具体以考试院发布为准。
江西考生分数626分，省排名3747，有希望被贵校录取吗,18***70 (江西),2018-06-25 16:19,您好，我是江西考生一枚，高考分数626分，省排名3747，通过了贵校的高考专项审核，被贵校录取的希望是多少呢？谢谢,同学您好，具体可咨询我校江西省招生组。http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002063.htm
高校专项计划,13***94 (贵州),2018-06-25 15:56,我想请问今年贵校在贵州的高校专项计划招收哪些专业,海洋工程类，机械类，电子信息类，材料科学和工程，理科试验班，化学类，环境科学与工程，生物科学类。具体以考试院发布为准。
咨询,18***36 (山东),2018-06-25 14:44,山东文科考生610，省排名3454，被贵校录取的几率有多大,同学您好，具体可咨询我校山东省招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002089.htm
思源计划,15***51 (陕西),2018-06-25 13:04,麻烦问一下贵校在陕西过去三年的思源计划录取最低分及位次，以及名额,2017年陕西思源计划分数线547分，陕西8人，具体可咨询我校陕西招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002086.htm
国家专项,13***01 (贵州),2018-06-25 11:48,贵校今年在贵州国家专项计划的计划数是28，那么请问如果贵校按105%的投档，那么多投进来的分数最低的考生如果服从调剂会被退档吗？？？,同学您好，具体可咨询我校贵州招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002071.htm
高校专项,13***09 (河南),2018-06-25 10:53,我理科644分全省大概3100有思源计划，能不能上咱学校,同学您好，具体可咨询河南省招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002081.htm
思源计划,15***76 (浙江),2018-06-25 10:38,我想问问思源计划去年在浙最低录取分数是多少服从调剂是否会被退档,664分。，一般情况下，服从调剂进档不退。，具体可咨询浙江省招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002065.htm
招生计划,17***09 (河南),2018-06-25 09:42,请问贵校2018年河南的国家专项在哪能够查到？,2018年河南国家专项38人。
高校专项,18***55 (河南),2018-06-25 09:41,"我的排名在1300,报高校专项能被录取吗,前几年高校专项的录取位次都是多少",同学您好，您可以咨询我校在河南的招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002081.htm
山东省思源计划,15***59 (山东),2018-06-25 09:09,您好。请问今年贵校思源计划在山东省计划招生几人？17年的思源计划招生分数线又是多少？谢谢,校本部13人，医学院1人，2017年理科654，文科623
一批,13***62 (湖南),2018-06-24 16:44,请问一批投档后若选择服从调剂，是否保证录取？,一般情况下，一批次服从调剂进档不退。，具体可咨询湖南招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002080.htm
高校专项计划加分如何加,15***38 (云南),2018-06-24 16:17,您好，我已通过贵校的高校专项计划，我想知道贵校的云南考生优惠政策是什么，加分加多少或者是优先录取吗？,我校高校专项计划的优惠并不是加分，请同学去交大本科招生网查阅2018年高校专项计划招生简章。，http://zsb.sjtu.edu.cn/web/jdzsb/3810113-3810000001911.htm?Page=1
填报,13***56 (辽宁),2018-06-24 15:33,交大辽宁招生电话请告知,请考生去交大本科招生网查询辽宁招生组行程及联系方式。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002070.htm
云南思源计划,13***27 (云南),2018-06-24 14:39,请问贵校2017年思源计划在云南招生分数大概为多少？,2017年思源计划582分
四川思源计划,17***65 (四川),2018-06-24 14:00,请问贵校2018年思源计划在四川招多少人，以及分数大概为多少,12人，去年理科为619，文科为630.
提前批,15***18 (湖北),2018-06-24 13:39,湖北省373名能进贵校提前批工科实验班吗,具体请咨询湖北招生组。，http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002061.htm
陕西省思源计划,18***68 (陕西),2018-06-24 13:30,老师你好，我是陕西的考生，我想问一下几个问题。1.2018年思源计划在陕招生人数以及专业。2.2017年思源计划在陕招生人数以及专业和最低录取分数。谢谢老师啦。,1）5人，法学、行政管理、工业设计、英语、德语。具体以考试院发布为准。，2）去年思源计划在陕西最低录取分数616
思源计划,13***77 (湖南),2018-06-24 13:04,请问思源计划湖南省什么时候出结果,具体请咨询我校湖南招生组http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002080.htm
思源计划,15***01 (河南),2018-06-24 12:49,贵校2018年思源计划在河南招生人数，专业以及去年的分数线能告诉一下吗,今年河南思源计划招生理科28人，文科2人，去年分数线理科628，文科597
国家专项计划,16***04 (贵州),2018-06-24 11:45,能填报哪些专业,文化产业管理、土木类、建筑学、机械类、电子信息类、理科试验班类、化学类、生物医学工程、工业设计。具体以考试院发布为准。
国家专项计划,16***04 (贵州),2018-06-24 10:54,贵州国家专项计划能填写哪些专业,文化产业管理、土木类、建筑学、机械类、电子信息类、理科试验班类、化学类、生物医学工程、工业设计。具体以考试院发布为准。
提前批,15***79 (辽宁),2018-06-24 10:39,提前批中对辽宁招生，代码36的工科试验班大类招生中，电子信息类，机械类，材料类，有中外合作办学项目，被这个大类录取后，专业分流时会不会被分流到中外合作办学项目？不想去中外合作办学，谢谢。,中外合作办学，不报不录。
思源计划,13***71 (江西),2018-06-24 10:35,老师，您好！请问贵校2018年思源计划医学院在江西招多少人？,1人。
2018年思源计划江西,15***81 (江西),2018-06-24 10:25,2018年思源计划在江西招生人数是多少？去年最低分数是多少？入校是否遵循考生填报的志愿？,2018年思源计划江西招生理科10人，文科1人，去年理科为615，文科为609，我校按“分数优先”原则录取。
思源计划,18***61 (安徽),2018-06-24 10:23,老师您好，我是安徽考生，请问今年思源计划在安徽招多少人，去年最低分是多少？,校本部19人，医学院2人。去年理科610，文科612.
去年综评录取线,13***85 (上海),2018-06-24 10:03,请问去年交大综评录取线是多少分，谢谢,2017年入围面试分数线：校本部物理组563，校本部不限组564，医学院560。
思源计划,15***01 (河南),2018-06-24 09:45,今年思源计划在河南的招生专业，人数以及去年的分数线，谢谢,汉语言文学，海洋工程类，机械类，电子信息类，材料科学与工程，理科试验班，生物医学工程，经济管理试验班。共30人。去年，理科628，文科597。具体以考试院公布为准。
IEEE试点班入学后情况,13***71 (上海),2018-06-24 09:40,今年专业目录中IEEE试点班只有cs，自动化，信息工程专业，且均为人工智能方向，请问是否只有这些方向（信息安全等是否还有）？与普通的电院专业有何不同？,培养计划请同学自行咨询IEEE试点班，请在日常工作时间拨打。，021-34204830
关于国家专项计划,15***02 (河南),2018-06-24 09:31,请问贵校今年国家专项计划在河南招多少人？去年国家专项计划在河南分数线多少？,38人，去年609分。
河南思源计划,15***02 (河南),2018-06-24 09:28,请问今年思源计划在河南招多少人？去年思源计划在河南分数线多少？,在河南招30人，去年理科628，文科597。
专业分班,13***36 (上海),2018-06-24 09:25,请问老师，这个理科试验班类入学几年后分班,理科试验班在大一入学后（约10月份）进行专业预选，依据高考成绩和我们学校的能力测试成绩综合排名。?大一下最终确定分流专业。
关于提前批招生,15***15 (湖南),2018-06-24 09:25,您好，我是湖南考生。上海交大医学院预防医学今年在湖南有提前批招生计划。我想咨询的是，免费海外游学一般多长时间？还需其他费用吗？比如生活费大约多少？,同学请自行咨询医学院招办，请在日常工作时间拨打。，021-63846590
专业分班,13***36 (上海),2018-06-24 09:25,请问老师，这个理科试验班类入学几年后分班,理科试验班预计在大一入学后（约10月份）进行专业预选，依据高考成绩和我们学校的能力测试成绩综合排名。?大一下最终确定分流专业。
关于思源计划,15***57 (内蒙古),2018-06-24 09:04,内蒙古思源计划录取多少人,上海交通大学2018年内蒙古思源计划招生：校本部计划5人，医学院计划1人。
思源计划今年在甘肃计划招收多少人？去年最低分数为多少？,18***10 (甘肃),2018-06-23 16:25,思源计划今年在甘肃计划招收多少人？去年最低分数为多少？,2018年思源计划在甘肃招生计划：校本部7人，医学院1人。2017年思源计划理科在甘肃录取分数线为532分。
致远荣誉计划,18***31 (北京),2018-06-23 14:34,请问老师新生报考致远荣誉计划有什么条件，这个计划招多少新生？,您好！2018年“致远荣誉计划”第一批招生报名通知已发布，具体可查看致远学院官网通知http://zhiyuan.sjtu.edu.cn/category/招生信息
提前批,18***31 (北京),2018-06-23 13:50,请问老师提前批的德语专业只凭高考成绩就能报考吗？德语专业可以转专业吗？,您好！具体志愿填报可咨询北京招生组老师。北京招生组行程及联系方式：http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002049.htm
关于思源计划,15***50 (河北),2018-06-23 12:26,老师您好！我是河北考生，目前已经通过贵校高校专项计划，河北本一线为511分，我只考了600分。报考贵校有希望吗？如果服从调剂会被退档吗？,您好！具体志愿填报可咨询河北招生组老师。河北招生组行程：http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002050.htm
录取,13***45 (青海),2018-06-22 15:05,老师，您好！我是青海的考生，高考分估计在610分左右，填报贵校有希望被录取吗？,您好！具体志愿填报可咨询青海招生组老师。报考咨询电话：17521246118青海招生组行程：http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000002059.htm
关于视觉传达专业的问题，急！！！,13***50 (浙江),2018-06-22 13:35,艺术类中视觉传达专业的”考生专业考试成绩和文化考试成绩达到当地省级招生办公室规定的美术类本科最低控制分数线后，在高考艺术类（美术类）本科第一志愿填报我校。我校无另外专业加试科目。”现在浙江是实行平行志愿录取，贵校对浙江的考生也是要第一志愿填报吗？在线等，急！！谢谢！,按照往年和其他省份情况，是顺序志愿。对于2018年艺术类所属批次在浙江是否为平行志愿，请咨询浙江省考试院进行确认。
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-22 13:11,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,我校校本部各专业体检标准参照《普通高校招生体检工作指导意见》的有关规定。我校医学院各专业体检标准参照《普通高校招生体检工作指导意见》的有关规定，并作如下补充：考生患有《普通高校招生体检工作指导意见》（简称指导意见）第一条中列出的六大类疾病，医学院不予录取。考生患有《指导意见》第二条列出的色盲、色弱者，医学院不予录取。考生患有《指导意见》第三条列出的任何一眼视力矫正到４.８镜片度数大于８００度（含）者（或一眼失明）；两耳听力均在３米以内者（一耳全聋）；斜视、嗅觉迟钝、口吃者，医学院不予录取。
思源计划,13***77 (湖南),2018-06-22 09:24,老师，您好！请问贵校2018年思源计划在湖南招多少人？去年录取的思源计划考生排名怎样？谢谢！,2018年我校思源计划在湖南的招生计划为：校本部8人，医学院1人。2017年我校湖南省思源计划理科录取分数为628分，考生在各省排名数据我校不掌握。
上海本科提前批,yj*** (上海),2017-06-28 14:20,护理学能在医学院内转专业吗？,具体可咨询医学院招办：（021）63846590-776118
提前批,87*** (福建),2017-06-28 13:11,老师您好，我想问一下2016年贵校在福建省提前批自然保护与环境生态类招收的最低分数是多少？,631分。
工科实验班,49*** (福建),2017-06-28 09:35,请问工科实验班什么时候开始分流，以及各专业分流后的学费情况？,工科试验班类：大一秋根据志愿、高考成绩和能力测试成绩进行第一次专业选择，大二秋各专业30%同学还可申请转出，进行第二次专业选择。，相关分流专业学费，请参考：http://admissions.sjtu.edu.cn/web/jdzsb/3810045-3810000001659.htm?Page=1
学费,49*** (福建),2017-06-28 09:06,请问提前批类工科实验班中的电子信息类（交大密西根学院）和电子信息类（交大—巴黎高科卓越工程师学院）四年的学费都是5000元吗？,不是，5万、4.5万一年。
提前批,15***75 (河南),2017-06-27 16:50,老师，请问提前批在河南招生的是定向生吗,不是，非定向
退档,vi*** (上海),2017-06-27 15:49,本科普通批次，选了除中外合作专业都愿意被调剂，存在被退档的可能吗,中外合作办学的专业不报不录，服从调剂的情况下一般不会被退档。
急需老师回答，谢谢谢谢，预科班,cr*** (贵州),2017-06-27 15:47,老师，请问交大今年在贵州设有预科班吗？我611分，全省928名有希望上预科班吗？,贵州今年没有计划。
本一批,nx*** (江苏),2017-06-27 15:20,老师好！请问江苏理科今年100多名的学生填报贵校本一批能被投档吗？谢谢！,还是有希望的，具体请咨询我校江苏招生组老师（登陆我校本科招生网查询联系方式）。
河南考生,13***51 (河南),2017-06-27 12:11,河南文科598分，通过了贵校的高校专项计划，请问，填报贵校志愿有希望吗？谢谢解答,今年我校思源计划在河南招生计划：校本部32个，医学院1个。可登陆我校本科招生网查询河南招生组老师联系方式，具体跟他们咨询。
提前批,wh*** (山东),2017-06-27 11:19,老师好，自然保护与环境生态类，提前批录取后直接分细专业吗？还是一年后再分专业？,您好，自然保护与环境生态平台内学生将接受一学年的平台贯通式培养，除数理基础课程以外，修读涵盖并贯通化学、生物、农学、食品、医药和环境等学科的特色课程。相较普通专业，平台学生有更多专业选择机会，平台学生于第一学期进行第一次专业选择，大一结束前部分学生还可根据个人兴趣申请平台内调转专业，进行第二次专业选择。
招生组电话,wh*** (山东),2017-06-27 10:48,您好，山东招生组招生老师的电话是多少？谢谢,您好，请见我校招生网：http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000001709.htm
提前批医学技术类,mw*** (上海),2017-06-27 10:40,"老师好，里面有3个专业,如何细分专业？就业如何？",您好，具体可咨询医学院：（021）63846590-776118，就业可登陆我校本科招生网-专业介绍进行了解：http://zsb.sjtu.edu.cn/web/jdzsb/3810052.htm#
提前批,mw*** (上海),2017-06-27 10:31,老师好，请问交大医学院的提前批医学技术类到时如何细分专业？就业前景如何？,您好！医学技术类包括生物医学科学、医学检验技术、食品卫生与营养学。具体专业分流可咨询医学院招生办：02163846590-776118，就业前景可登陆我校本科招生网-专业介绍进行了解：http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000001709.htm
山西考生问询,h3*** (山西),2017-06-27 10:28,我想问下贵校去年山西考生工科实验班提前批次录取率大概是多少？谢谢,您好，我校2016年山西工科实验班最低录取分数为655，可供参考。
山东,sd*** (山东),2017-06-27 10:18,山东考生，理科651分，能报提前批吗？,您好，可咨询我校山东招生组：http://zsb.sjtu.edu.cn/web/jdzsb/3810134-3810000001709.htm
山西考生录取问询,h3*** (山西),2017-06-27 10:10,您好，我是山西考生，分数595.省位次1465.报考贵校提前批次工科实验班，有希望吗？谢谢,您好！，可咨询我校山西招生组：，招生热线：，太原：15821346084叶老师，15821384369周老师，18701932028（医学院咨询专线）陈老师，大同：15821354670周老师，运城、长治：13636632151郭老师，13917759154隋老师，，招生组地址（太原）：太原市杏花岭区东辑虎营35号，山西省政协宾馆323房间
