标题,来源,时间,问题,回答
西藏文科录取,18***72 (西藏),2018-06-27 10:21,您好，请问西藏文科总分631 排名16 可以报考贵校的人文科学实验班吗？谢谢！,"
                                您好，建议您报考南京大学。西藏去年文科分数线和社会科学试验班（文科）分数线均为621（汉）/ 450（少），供您参考。具体请登录 南京大学本科招生网 进行查询。"
报考咨询,13***23 (福建),2018-06-27 09:05,请问福建省503名，660分可以报考贵校吗？,"
                                您好，建议您报考南京大学。具体请联系南京大学福建省招生组。https://bkzs.nju.edu.cn/35/c3/c4554a275907/page.htm"
北京理科考生录取,15***77 (北京),2018-06-26 15:40,您好！请问北京理科653分 排名2116 有机会进入贵校学习吗？,"
                                您好，不建议报考。"
国家专项计划,13***81 (河南),2018-06-26 15:40,河南文科621分2097名有没有希望通过国家专项计划被贵校录取？,"
                                您好，具体请联系南京大学2018年河南省招生组。
https://bkzs.nju.edu.cn/35/ca/c4554a275914/page.htm"
河南文科，619分，2343位次，报考贵校有希望吗？,41***@qq.com (河南),2018-06-26 15:36,河南文科，619分，2343位次，报考贵校有希望吗？,"
                                您好，不建议报考。"
提前批,15***35 (河南),2018-06-26 14:52,请问贵校提前批怎样招生？我是河南理科考生，今年分数621，位次8451，提前批报考贵校有希望吗？,"
                                您好，不建议报考。"
辽宁考生666分，能否录取,13***10 (辽宁),2018-06-26 14:50,您好老师，理工类，省排名759名，服从调剂，能否就读贵校，谢谢！,"
                                您好，不建议报考。"
河南考生,15***10 (河南),2018-06-26 13:56,请问贵校的天文学 在河南招生 大约需要怎样个位次啊,"
                                具体请联系南京大学河南省招生组。https://bkzs.nju.edu.cn/35/ca/c4554a275914/page.htm"
咨询,15***88 (山东),2018-06-26 11:59,老师您好！我是山东考生，成绩660分，省位次1689能不能报考你们学校，录取的几率有多大？谢谢您！,"
                                您好，不建议报考。"
报考咨询,13***31 (山西),2018-06-26 11:54,贵校是否在考生服从专业调剂且满足报考条件的前提下执行提档及录取政策呢？针对国家专项也是这样吗？如果调剂是在省内指标范围调还是全国范围呢？,"
                                您好，我校专业服从，进档不退。国家专项也是如此。"
海南理科生,18***90 (海南),2018-06-26 11:32,老师您好：海南理科723分，省排名1189，高出省分数线184分，想报考贵校有希望吗？,"
                                您好，不建议报考。"
报考咨询,13***52 (河南),2018-06-26 11:25,今年668分，排名697，报考贵校希望大吗？转专业难度如何？,"
                                您好，可以考虑提前批。
具体请联系南京大学河南省招生组。https://bkzs.nju.edu.cn/35/ca/c4554a275914/page.htm
每位学生有两次转专业机会，难度低。"
新疆理科639，全省597，能录到贵校吗？,10***5@qq.com (新疆),2018-06-26 11:03,新疆理科639，全省597，能录到贵校吗？,"
                                您好，不建议报考。"
甘肃理科考生469分,13***64 (甘肃),2018-06-26 10:42,甘肃理科考生469分，比二本高33分，排名39867，报考贵校希望大吗？谢谢！,"
                                您好，不建议报考。"
咨询,15***88 (辽宁),2018-06-26 10:36,老师，您好！辽宁理科考生 670，全省位次586 ，填报贵校电希望大吗？谢谢,"
                                您好，建议报考南大。
具体请联系南京大学2018年辽宁省招生组。
https://bkzs.nju.edu.cn/35/d2/c4554a275922/page.htm"
招生章程,13***89 (云南),2018-06-26 10:27,"请问招生章程第十九条 中“入学后除外国语言文学类专业另行规定外，其他专业学生均须通过教学计划规定的英语课程和学位英语考试。""的规定，是不是录取后，还要参加这个考试才能入学。","
                                您好，入学时不需要参加此考试，毕业时需要通过教学计划规定的英语课程和学位英语考试。"
河南理科考生,13***25 (河南),2018-06-26 09:33,想问一下今年人工智能专业大概收多少分？我669分，省排名613，是否有希望被录取？,"
                                您好，建议报考南大。
具体专业填报请联系南京大学2018年河南省招生组。
https://bkzs.nju.edu.cn/35/ca/c4554a275914/page.htm"
河南文科报考,13***89 (河南),2018-06-25 14:43,你好，河南文科考生636分，高于一本线89分，全省919名，报考贵校希望大吗？谢谢,"
                                您好，不建议报考。"
报考咨询,18***36 (云南),2018-06-25 13:39,您好，我是云南考生，657分，能报贵校人文科学实验班吗？,"
                                您好，具体请联系南京大学2018年云南省招生组。https://bkzs.nju.edu.cn/35/de/c4554a275934/page.htm"
咨询,15***26 (江苏),2018-06-25 13:38,老师，您好！江苏理科物化考生 389 双A+，全省位次2410 ，填报贵校，希望大吗？谢谢,"
                                您好，我校今年理科预计录取全省前1900名左右。建议您利用好平行志愿政策，冲一下。我校不设专业级差，专业服从，进档不退。"
关于提前批的问题,18***29 (山东),2018-06-25 12:06,1.请问山东理科排名1263名报考南京大学今年在山东的提前批有多大把握？2.请问假如被提前批录取到校后转专业有何限制？需要什么条件？,"
                            ?您好，具体请联系南京大学2018年山东省招生组。https://bkzs.nju.edu.cn/35/d6/c4554a275926/page.htm
在很多高校招生章程明确提前批不允许转专业的情况下，南大是高水平大学中少有的，允许除教育部规定的艺术类、外语类保送生、民族班之外，其他招生类型均可以转专业的高校。而且考生进校军训期间，就可以参加拔尖班、基地班、实验班、国际班360多个计划的二次选拔。
同时，南大为每个学生提供了两次转专业的机会，第一次是大一下学期，第二次是大二下学期。每一个专业都明确了1-3门专业最低准入课程和相关要求。当学生课程开课学期选满某一专业的转入课程，并达到相关要求就可以申请转入这一专业了。同时还为每个专业明确了40个学分左右的最低专业准出标准，学生在修读所在专业核心课程的同时，通过大三、大四的课程设计，兼修第二专业准出课程并完成相应学分，就可以在毕业时拿到主修专业和第二专业两个证书。"
关于调剂的问题,13***25 (甘肃),2018-06-25 11:38,色弱会不会被调剂到限报的专业？,"
                                您好，建议参考《普通高等学校招生体检工作指导意见》报考专业。"
志愿选择,13***71 (安徽),2018-06-25 11:37,我通过了贵校的励学计划第二档，但我不想选择第一志愿想选择第二志愿可以吗？,"
                                您好，这个要等到录取时再定。"
志愿选择,13***71 (安徽),2018-06-25 11:35,我通过了贵校的第二档励学计划，嗯，但我想选择第二志愿，不选择第一志愿可以吗？,"
                                您好，这个要等到录取时再定。"
报考咨询,ya***ng03@126.com (河南),2018-06-25 11:30,请问，南京大学在河南招的提前批次大气科学类是否为定向生？如果是，定向到哪儿去？,"
                                您好，不是定向生。"
山东理科生,15***84 (山东),2018-06-25 11:21,老师，你好，我是山东理科生，今年省名次是37739，想报考南京大学的心理学系，不知道有没有希望,"
                                您好，不建议报考。"
招生咨询,18***17 (安徽),2018-06-25 10:46,安徽理科考生，670分，全省排名614，报考贵校的计算机专业有希望吗,"
                                您好，建议报考南京大学，不建议报考计算机专业。
具体请联系南京大学2018年安徽省招生组。
https://bkzs.nju.edu.cn/35/c1/c4554a275905/page.htm"
报考咨询,ga***578@163.com (江西),2018-06-25 09:22,老师您好，我是江西考生，想问一下贵校在江西招生是否设置专业级差？服从调剂如达到学校提档线未达到专业录取线会退档么？谢谢,"
                                您好，我校不设专业级差，专业服从，进档不退。"
北京文史类分数线大概多少,18***67 (北京),2018-06-24 15:56,文史分数线,"
                                您好，北京招生组现场咨询会及联系方式见南京大学本科招生网。https://bkzs.nju.edu.cn/35/c2/c4554a275906/page.htm"
报考咨询,15***92 (江西),2018-06-24 15:53,请问三三制是什么意思呢？江西文科考生排名多少位次可以报考贵校有希望？,"
                            您好，“三三制”获得高等教育国家级教学成果特等奖，这是人才培养成果最高奖，而南大是当年两个特等奖中唯一独立完成的。简单来讲，“三三制”就是将大学四年学习划分为大类培养、专业培养、多元培养三个阶段，以及专业学术类、交叉复合类、就业创业类三条发展路途。其本质是通过开放100%的课程实现100%的专业可选，其核心是建立了“最低专业准入和准出标准”。南大为每个学生提供了两次转专业的机会，第一次是大一下学期，第二次是大二下学期。同时为每一个专业都明确了1-3门专业最低准入课程和相关要求。当学生课程开课学期选满某一专业的转入课程，并达到相关要求就可以申请转入这一专业了。同时还为每个专业明确了40个学分左右的最低专业准出标准，学生在修读所在专业核心课程的同时，通过大三、大四的课程设计，兼修第二专业准出课程并完成相应学分，就可以在毕业时拿到主修专业和第二专业两个证书。
如果用两句话形象地解释，那就是：
一是“3000多名学生3000多张课表”。“三三制”的灵魂就是选择性和个性化，能够让学生可以根据自己的规划100%自主选择课程、专业和发展路径，所有人的课表都是自己“私人订制”的；
二是“超级学霸本科4年获6个学位”。比如说南大2010级西班牙语专业王天艺、政府管理学院的李昱呈，在大学四年期间，通过跨院系跨专业选课等方式，共计获得副修、双学位、第二专业证书共7个，5个第二学位。类似的例子还有很多。
?
江西招生组现场咨询会及联系方式见南京大学本科招生网。
https://bkzs.nju.edu.cn/35/d1/c4554a275921/page.htm"
报考,13***02 (山西),2018-06-24 15:48,您好，我是2018山西文科考生，今年高考分数600分，省排名755~790，能否被贵校录取？,"
                                您好，不建议报考。
山西招生组现场咨询会及联系方式见南京大学本科招生网。https://bkzs.nju.edu.cn/35/d7/c4554a275927/page.htm"
报考咨询,15***11 (浙江),2018-06-24 11:54,浙江考生648 位次7422 有希望被贵校录取吗？,"
                                您好，不建议报考。
浙江招生组现场咨询会及联系方式见南京大学本科招生网。https://bkzs.nju.edu.cn/35/df/c4554a275935/page.htm"
吉林，服从调剂如达到学校提档线未达到专业录取线会退档吗？,18***71 (吉林),2018-06-24 11:36,吉林，服从调剂如达到学校提档线未达到专业录取线会退档吗？,"
                                ?您好，我校对进档考生按分数优先的原则依据实考分安排录取专业，不设专业级差。专业服从，进档不退。另外，我校实行大类招生和“三三制”人才培养改革，为每个学生提供了两次转专业的机会，或者拿到第二专业证书的机会。"
视力过800度的担忧,13***76 (浙江),2018-06-24 10:23,会因为视力超过800度选了水利类，土建类，材料类，能源动力类，化工与制药类等而被退档吗？视力限制对我以后学这些的影响大吗？,"
                            您好，根据教育部、卫生部、中国残疾人联合会印发的《2018年普通高等学校招生体检工作指导意见》，任何一眼矫正到4.8镜片度数大于800度的，不宜就读地矿类、水利类、土建类、动物生产类、水产类、材料类、能源动力类、化工与制药类、武器类、农业工程类、林业工程类、植物生产类、森林资源类、环境生态类、医学类、心理学类、环境与安全类、环境科学类、电子信息科学类、材料科学类、地质学类、大气科学类及地理科学、测绘工程、交通工程、交通运输、油气储运工程、船舶与海洋工程、生物工程、草业科学、动物医学各专业。"
咨询,15***70 (云南),2018-06-23 13:34,云南考生分数645含加分 超过一本线115 报考贵校有可能吗,"
                                您好，云南招生组现场咨询会及联系方式见南京大学本科招生网。https://bkzs.nju.edu.cn/35/de/c4554a275934/page.htm"
湖南考生往年各专业录取分数线,15***15 (湖南),2018-06-23 09:39,老师您好，我是湖南的考生。我想报考贵校的会计学、工商管理、金融学、国际经济与贸易、行政管理等专业，请问贵校往年在湖南招生的各专业录取分数线是？,"
                            2017年湖南省各专业最低录取分数线：社会科学试验班（文科）650，人文科学试验班（人文艺术传播类）（文科）650，工科试验班（理科）649，电子信息类（理科）650，理科试验班（数理科学类）（理科）649，理科试验班（化学与生命科学类）（理科）649，计算机类（理科）650，外国语言文学类（文科）650，软件工程（理科）650，经济管理试验班（理科）648，经济管理试验班（文科）652，理科试验班（大理科班）（理科）652，临床医学（本博连读）（理科）649。
详情可见南京大学本科招生网-招生信息-往年分数，试验班专业介绍见南京大学本科招生网-招生专刊-南京大学2018年本科招生报考指南。"
人文科学试验班,13***84 (浙江),2018-06-22 15:53,请问贵校的人文科学试验班包括了哪些专业？,"
                                人文科学试验班（人文艺术传播类）的培养院系有文学院、历史学院、哲学系、海外教育学院、新闻传播学院，专业包括：汉语言文学、历史学、考古学、考古学(文物鉴定方向)、哲学、汉语国际教育、新闻学、广播电视学、广告学。"
色盲或色弱录取问题咨询,15***59 (浙江),2018-06-22 13:14,老师好：我是浙江的考生，想咨询下关于体检结果为色盲或色弱的情况，贵校哪些专业不能被录取？,"
                            ?根据教育部、卫生部、中国残疾人联合会印发的《普通高等学校招生体检工作指导意见》：
1、轻度色觉异常（俗称色弱）不能录取的专业：以颜色波长作为严格技术标准的化学类、化工与制药类、药学类、生物科学类、公安技术类、地质学类各专业，医学类各专业；生物工程、生物医学工程、动物医学、动物科学、野生动物与自然保护区管理、心理学、应用心理学、生态学、侦察学、特种能源工程与烟火技术、考古学、海洋科学、海洋技术、轮机工程、食品科学与工程、轻化工程、林产化工、农学、园艺、植物保护、茶学、林学、园林、蚕学、农业资源与环境、水产养殖学、海洋渔业科学与技术、材料化学、环境工程、高分子材料与工程、过程装备与控制工程、学前教育、特殊教育、体育教育、运动训练、运动人体科学、民族传统体育各专业。
2、色觉异常II度（俗称色盲）不能录取的专业，除同轻度色觉异常外，还包括美术学、绘画、艺术设计、摄影、动画、博物馆学、应用物理学、天文学、地理科学、应用气象学、材料物理、矿物加工工程、资源勘探工程、冶金工程、无机非金属材料工程、交通运输、油气储运工程等专业。专科专业与以上专业相同或相近专业。
3、不能准确识别红、黄、绿、兰、紫各种颜色中任何一种颜色的导线、按键、信号灯、几何图形者不能录取的专业：除同轻度色觉异常、色觉异常II度两类列出专业外，还包括经济学类、管理科学与工程类、工商管理类、公共管理类、农业经济管理类、图书档案学类各专业。不能准确在显示器上识别红、黄、绿、兰、紫各颜色中任何一种颜色的数码、字母者不能录取到计算机科学与技术等专业。"
关于退档有关问题,13***11 (江西),2016-06-30 11:17,请问老师，如果报考南京大学，被提档，而且体检合格，服从调剂。不会因分数较低而被退档吧？,"
                                您好。在考生身体健康、专业志愿服从调剂的情况下做到进档不退。"
录取,sa*** (安徽),2016-06-29 09:58,您好，我是安徽文史类考生。高考排名713，能不能被贵校录取,"
                                您好。具体信息您可咨询南京大学安徽招生组，联系方式已公布在南京大学本科招生网。谢谢！"
口试,fu*** (山西),2016-06-28 10:25,山西考生，请问报该校的英语专业是否需要口试,"
                                您好。报考英语专业不需要口试。"
国防生,lb*** (河南),2016-06-28 09:33,老师您好，我是河南考生。1，我想知道一下国防生的体检等一些复查项目有哪些；2，一般来说国防生录取分数线比第一批录取分数高还是低？高或低在多大范围内浮动呢？3，国防生考研是一个什么样的情况？,"
                                您好。1.按军检要求。2.应该看每年报考情况。3.国防生可以考研。"
高校专项计划志愿填报,zh***u321 (内蒙古),2016-06-28 09:10,我获得南京大学励学计划一等优录政策，且高考分数达到我省本一线以上，请问我什么时间、哪个批次报考南京大学？,"
                                您好。具体志愿填报时间请咨询贵省招办，填报本一批次。谢谢！"
填报志愿,lv*** (江苏),2016-06-27 16:38,江苏考生396分填生物科学，软件工程，能被录取吗？,"
                                您好。具体信息您可以咨询南京大学江苏招生组，联系方式已公布在南京大学本科招生网。谢谢！"
内蒙文科预科,q1*** (内蒙古),2016-06-27 16:23,老师好，我想问一下今年在内蒙设预科吗？有没有文科专业。实考分566，投档分576，超出一本线90分，有没有可能预科进贵校？,"
                                您好。南京大学在内蒙古没有预科计划。谢谢！"
专业录取,vi*** (福建),2016-06-27 15:28,您好。我是福建理科考生，高考成绩570，省内排名6667，高出一本线105分，请问有机会报软件工程专业吗,"
                                您好。具体信息您可以咨询南京大学福建招生组，联系方式已公布在南京大学本科招生网。谢谢！"
辽宁文科考生,ze*** (辽宁),2016-06-27 11:06,老师好，我是辽宁文科考生，总分612，位次196，有希望报考南京大学吗？,"
                                您好。具体信息您可以咨询南京大学辽宁招生组，联系方式已公布在南京大学本科招生网。谢谢！"
志愿填报,0l*** (湖南),2016-06-27 10:34,您好，我是湖南文科考生，高考总分615，省内排名269，填报本校被录取的希望有多大？,"
                                您好。具体信息您可以咨询南京大学湖南招生组，联系方式已公布在南京大学本科招生网。谢谢！"
志愿填报,cd*** (湖南),2016-06-27 09:54,我是湖南文科考生，总分603分，全省564名，英语单科147分，全省11名，贵校是否认可湖南单科优秀志愿填报，我是否可填报贵校,"
                                您好。具体信息您可以咨询南京大学湖南招生组，联系方式已公布在南京大学本科招生网。谢谢！"
录取,yg*** (山西),2016-06-27 09:29,你好。我是山西理科考生。分数624，高于一本线105分，排名1519-1595.请问报考贵校有希望吗？希望大吗？选择哪类专业录取可能性大？,"
                                您好。具体信息您可以咨询南京大学山西招生组，联系方式已公布在南京大学本科招生网。谢谢！"
关于专业调剂的问题,ja*** (重庆),2016-06-27 09:24,老师您好，我是重庆考生，分数674，想报考南大，且服从志愿调剂，但不想去临床医学，去其他任何专业我都愿意，请问一旦被南大调档，会被调剂到临床医学吗？,"
                                您好。若您服从调剂，正常情况下不会被调剂到临床医学专业。谢谢！"
录取咨询,ly*** (云南),2016-06-26 15:40,老师您好，我是云南文科考生，考分648，省位次131，如果报考贵校有希望吗？谢谢！,"
                                您好。具体信息您可以咨询南京大学云南招生组，联系方式已公布在南京大学本科招生网。谢谢！"
报考,15***86 (重庆),2016-06-26 14:20,重庆考生省排名1100多名可以冲贵校吗,"
                                您好。具体信息您可以咨询南京大学重庆招生组，联系方式已公布在南京大学本科招生网。谢谢！"
录取咨询,96*** (河南),2016-06-26 13:31,河南理科考生排名需在多少能被录取，我今年637，排名3682，被录取几率有多大,"
                                您好。具体信息您可以咨询南京大学河南招生组，联系方式已公布在南京大学本科招生网。谢谢！"
关于预估投档线,ly*** (贵州),2016-06-26 13:09,老师你好！我想请问南京大学在贵州招生的预估投档线是多少？,"
                                您好。具体信息您可以咨询南京大学贵州招生组，联系方式已公布在南京大学本科招生网。谢谢！"
报考南大,wa***angstudy (山东),2016-06-26 12:24,我是山东文科考生，高考600分，高出一本线70分，报考贵校希望大吗？,"
                                您好。具体信息您可以咨询南京大学山东招生组，联系方式已公布在南京大学本科招生网。谢谢！"
我是新疆理科考生，606分，1300名，报贵校贫困专项和南疆,ba***23 (新疆),2016-06-26 12:20,我是新疆理科考生，606分，1300名，报贵校贫困专项和南疆单列计划，能录取吗？,"
                                您好。具体信息您可以咨询南京大学新疆招生组，联系方式已公布在南京大学本科招生网。谢谢！"
广东文科报考,hj*** (广东),2016-06-26 12:07,请问广东文科565分 排名2700 学业水平AAA 能报考贵校吗？,"
                                您好。具体信息您可以咨询南京大学广东招生组，联系方式已公布在南京大学本科招生网。谢谢！"
入学后转专业,gu***1222 (贵州),2016-06-26 11:50,老师您好，请问贵校入学后如欲在全校范围内转专业，需要满足那些条件？谢谢！,"
                                您好。您可以在大一下学期初提出申请，下学期末参与相关专业的准入准出考试，通过即可转换专业。相关专业的培养计划及准入准出要求您可以在南京大学教务处网站上查询到。谢谢！"
关于自主招生的问题,su***ii (重庆),2016-06-26 11:35,您好，我通过了贵校汉语言文学的自主招生，一等优录。请问我填写志愿的时候有哪些注意事项？是在提前批还是一批次填写？是否必须将贵校汉语言文学专业填写为第一志愿？,"
                                您好。若您所在省份的志愿填报系统中有专门的自主招生批次则填在该批次，若无则填在本科第一批次。您须将自主招生中优录的专业填在第一志愿。谢谢！"
提档与退档,xi***u1 (重庆),2016-06-26 11:21,1.请问你们在重庆的录取政策是否是进档只要服从调配就能保证不退档？ 2.今年重庆市文科一本线上82分，排名400有无希望报考贵校呢？,"
                                您好。1.是的。2.具体信息您可以咨询南京大学重庆招生组，联系方式已公布在南京大学本科招生网。谢谢！"
贫困专项,18***6 (重庆),2016-06-26 10:40,招生老师您好，如果在重庆贫困专项被贵校录取，会检索本科第一批吗？如果被退档会影响本科第一批吗？,"
                                您好。具体信息您可以咨询南京大学重庆招生组，联系方式已公布在南京大学本科招生网。谢谢！"
国家专项计划报考,13***29 (河南),2016-06-26 10:39,您好，我是一名河南考生，理科636分，位次为3860.请问通过国家专项计划报考贵校工商管理类专业能否录取？谢谢指导.,"
                                您好。具体信息您可以咨询南京大学河南招生组，联系方式已公布在南京大学本科招生网。谢谢！"
河北理科考生,ab*** (河北),2016-06-26 10:05,老师您好，我是河北理科考生。我的高考成绩是683分，省名次为837。请问有希望被录取吗？,"
                                您好。具体信息您可以咨询南京大学河北招生组，联系方式已公布在南京大学本科招生网。谢谢！"
录取问题,18*** (广西),2016-06-26 09:41,您好，我是广西壮族自治区文科考生，总分612，区排名466，请问报考贵校录取希望大吗？,"
                                您好。具体信息您可以咨询南京大学广西招生组，联系方式已公布在南京大学本科招生网。谢谢！"
调剂专业,sh***860 (陕西),2016-06-26 09:09,老师您好：我是陕西文科考生，分数637，位次123，报贵校有希望吗？如果以最低分提档且服从专业调剂，有没有退档风险？如调剂，有可能调剂到小语种吗？,"
                                您好。如果您以最低分提档且服从调剂是不会被退档的。有调剂到小语种的可能性。具体信息您可以咨询南京大学陕西招生组，联系方式已公布在南京大学本科招生网。谢谢！"
江苏文科,13*** (江苏),2016-06-25 15:50,您好我是16届江苏文科生 高考403 但选修是B+ B 请问这样有希望报考南大吗？,"
                                您好。我们对江苏考生的选修要求是双A。谢谢。"
