标题,来源,时间,问题,回答
咨询,zh***013 (山东),2013-06-26 15:01,老师您好我是山东理科考生，高考成绩为647.省排名为3400，专业服从调剂，能报考贵校吗？,"
                                可以一试。"
咨询,wm*** (贵州),2013-06-26 14:44,你好，我是贵州少数民族理科考生，考分550，高出一本分数线101分，全省排名3582名，请问有机会被贵校录取不？谢谢,"
                                 有希望，可以一试。"
咨询,wm*** (贵州),2013-06-26 13:17,你好，我是贵州少数民族理科考生，考分550，高出一本线101，能不能被贵校录取？谢谢,"
                                有希望，可以一试。"
录取,zh***013 (山东),2013-06-26 10:56,老师您好我是山东理科考生，高考成绩为647.省排名为3400，专业服从调剂，能报考贵校吗？,"
                                可以一试。"
提档线问题,bj*** (北京),2013-06-26 10:50,老师，您好，我是北京考生，请问650+10分能上贵校提档线吗？,"
                                有希望。"
老师我高一本线53分，河南文科，能报么？,71*** (河南),2013-06-26 10:18,能报你们学校吗？你们学校收文科生吗？有什么专业吗？,"
                                我们不收文科生。谢谢"
山东理科考生咨询,87*** (山东),2013-06-25 16:46,本人山东理科考生，投档分654分，高出一本线100分，全省排名2282名，报考贵校临床医学八年制，是否有希望？,"
                                可以一试。"
山东理科考生过一本34分，有希望上贵校吗？,tz***369 (山东),2013-06-25 15:31,山东理科考生过一本34分，有希望上贵校吗？,"
                                希望不大。"
咨询,20***02699 (江苏),2013-06-25 15:20,江苏预录取的学生还需要填高考志愿吗？,"
                                请向所在考试院咨询。"
毕业证,yu*** (黑龙江),2013-06-25 11:28,您好，我是黑龙江考生，请问，在贵校毕业后得到的毕业证是上海交通大学的毕业证还是上海交通大学医学院的毕业证？,"
                                上海交大的毕业文凭。"
挂科,yu*** (黑龙江),2013-06-25 11:27,您好，我是黑龙江考生，请问，贵校今年会扩招么？如果已被临床八年专业录取了，挂科会不会降为五年制？,"
                                挂科会给予补考机会。"
极差,yu*** (黑龙江),2013-06-25 11:26,您好，我是黑龙江考生，请问，所报专业之间有极差么？,"
                                2-1-0-0-0"
转专业,yu*** (黑龙江),2013-06-25 11:22,您好，我是黑龙江考生，请问，如果所考专业不理想，可以转专业么？可以转到临床五年或八年么？,"
                                院内不能转专业。"
专业,yu*** (黑龙江),2013-06-25 11:21,您好，我是黑龙江考生，请问，如果被提档了，专业录取是怎样的方式？如果所报专业都没录取，服从分配，会被分到非医学类专业么？,"
                                级差分录取。只在有招生计划的专业调剂。"
临床,yu*** (黑龙江),2013-06-25 11:19,您好，我是黑龙江考生，请问，650分在贵校够什么专业？临床五年、八年分别对黑龙江考生大约多少分？,"
                                有希望，可以一试。"
分数,yu*** (黑龙江),2013-06-25 11:19,您好，我是黑龙江考生，请问，贵校投档比例是多少，高考成绩650分，如果服从分配会被退档么？,"
                                有希望，可以一试。服从调剂，身体 不受限制，进档不退。"
志愿填报,13*** (贵州),2013-06-25 09:36,我是贵州考生，若报读交大医学院，服从调剂。会不会被调剂到不在贵州招生的另一些医学专业？比如药学之类的？,"
                                不会。"
能否录取,lh*** (河南),2013-06-25 09:09,您好，我是一名河南理科考生，高考裸分604分，有政策性加分20分，在河南排名约为719名，比河南省一本线505高出119分，请问报考贵校有多大把握能被录取？选专业时是否还有政策性加分？,"
                                有希望的，认可政策性加分。"
录取分数,35*** (河南),2013-06-25 09:08,估计贵校今年医学院护理专业 录取分数是多少 计划招生人数多少,"
                                什么省份？"
报考咨询？,qq***4 (安徽),2013-06-24 13:46,老师，您好!我是安徽的考生，今年的理科成绩是532分，想报考贵校的提前批次中的护理专业，请问录取的可能有多大？,"
                                可以一试。"
黑龙江考生报考,qu*** (黑龙江),2013-06-24 13:06,我是黑龙江考生 630 只高出一本103分 不知道报考贵校是否有可能呢？~,"
                                有希望，可以一报。"
关于黑龙江考生,gx*** (黑龙江),2013-06-24 11:11,高考652分能否进入贵校的临床专业。,"
                                有希望。"
关于黑龙江招生,wi*** (黑龙江),2013-06-18 15:42,黑龙江临床医学12个名额都是8年制英语考生吗,"
                                 不是，2个临床八年，6个临床五年，2个临床五年制英语班，2个临床五年制儿科学方向"
吉林考生,85*** (吉林),2013-06-17 15:21,老师您好！我高考估分635左右，请问能否报考贵校的临床医学8年专业，有多大希望？谢谢。,"
                                有希望，可以一试。"
江苏预录取,20***02699 (江苏),2013-06-17 14:07,"我是江苏预录取,高考成绩作为正式录取的参考（一般要求达到本地高考一本线），我估计高考成绩在一本线左右，如果高考成绩比一本线底一点，但选课等级估计为A+A+或A+A，能被入取吗？","
                                建议等高考成绩出来后再来咨询。"
江苏预录取,20***02699 (江苏),2013-06-17 14:06,"我是江苏预录取,高考成绩作为正式录取的参考（一般要求达到本地高考一本线），我估计高考成绩在一本线左右，如果高考成绩比一本线底一点，但选课等级估计为A+A+或A+A，能被入取吗？","
                                建议等高考成绩出来后再来咨询。"
医学对视力的要求,sh***3 (山西),2013-06-14 16:34,如果视力矫正到4·8度数大于800，报考医学专业会有影响吗？具体在哪些课程上有影响？谢谢。,"
                                大于800不能报考。"
分,ci*** (天津),2013-06-14 15:34,"天津理科估分620能否上贵校的临床专业,能否选专业?谢谢!","
                                去年658分。"
求学,a1***371 (浙江),2013-06-14 11:23,我系2013浙江金华一中理科女生 估分640有机会就读？谢谢,"
                                可以一试。"
扩招,la*** (北京),2013-05-10 16:47,您好！请问医学院今年在北京有扩招的可能吗？谢谢！,"
                                 只要生源质量好，我们会考虑扩招的。"
已获得自主招生临床八年专业的学生还要填志愿吗？,ql*** (上海),2013-05-10 14:09,招办老师，您好！ 请问已获得自主招生临床八年专业的学生还要填志愿吗？,"
                                 按去年做法，不必填报志愿。请与考试院确认。"
提前批,zj***387 (上海),2013-05-10 13:26,"请问提前批是一本线吗,上海招几名女生问科的?一般超过一本线多少分?","
                                 提前批是一个批次，在一本之前录取。文科只招护理学专业，男女不限。一般要高一本线20分左右。"
法八,13***69 (上海),2013-05-10 10:24,老师您好，一模493，二模469 报考法八，有希望吗?就业一般去向是哪？,"
                                按一模成绩有希望。"
上交医学院自主招生,la*** (北京),2013-05-09 16:25,您好！请问有多少北京考生获得上交医学院自主招生加分认定？比去年是增加了还是减少了？阳光高考平台上没有公示。谢谢！,"
                                 自主招生由上海交通大学统一组织认定，只是加分，最终以高考填报志愿为准。"
提前批专业,qi***7 (上海),2013-05-09 16:09,我是理工男生，想做医生，不过贵校分数很高，保险的话，填提前批中的护理学，护理学10名，男女兼收，男生以后做哪些工作？假如觉得不合适，学至1、2年可以换其它专业吗？,"
                                 男生学护理学专业更容易就业，手术室，急救护理等等急需男护。提前批不能转专业。"
临八与法八的区别,bk*** (上海),2013-05-09 14:51,老师好！首先确认一下，临八与法八是否都是本博连读？再就是咨询法八与临八学习期间除了外语不一样，其他学习课程区别是什么？哪个临床好？毕业后就业形式怎么样？,"
                                 临八与法八都是本博连读。法语班的培养目标、学位授予、教学管理和课程设置等与临床医学八年制基本相同。"
填报志愿,li***g0808 (上海),2013-05-09 14:48,老师，我一模二模成绩超徐汇区一本线2分，同意调剂的话，报贵校有希望进吗,"
                                 有希望，可以一试。"
口腔医学专业,li*** (山东),2013-05-09 13:38,报考口腔医学有视力方面的限制吗,"
                             ?
 医学院各专业体检标准参照教育部、卫生部颁布的《普通高校招生体检工作指导意见》的有关规定，并作如下补充：考生患有《普通高等学校招生体检工作指导意见》（简称指导意见）第一条中列出的六大类疾病，学校不予录取。考生患有《指导意见》第二条列出的色盲、色弱者，学校不予录取。考生患有《指导意见》第三条列出的任何一眼视力矫正到４．８镜片度数大于８００度者（或一眼失明）；两耳听力均在３米以内者（或一耳全聋）；斜视、嗅觉迟钝、口吃者，不予录取。"
专业调剂,ha*** (山西),2012-06-27 16:49,若所报专业均不满足，专业调剂时可否调剂到不在本省投放的专业？,"
                                不会。"
报考咨询,ha*** (山西),2012-06-27 16:38,我是山西考生 超出一本线63分 有希望上贵校在山西投放的专业吗？,"
                                成绩不错，有希望。"
民族预科,fa***59 (内蒙古),2012-06-27 16:10,我是内蒙理科考生，高考成绩493，蒙族，超出一本线24分，想报贵校民族预科班，有可能吗？专业可以自己选吗?报民族预科班档案中有什么限制吗？麻烦老师提供一下近三年的民族预科录取线，辛苦了，谢谢老师,"
                                今年第一次在内蒙招名族预科班，你这个成绩可以一试。"
咨询,fu***ace (河南),2012-06-27 16:06,贵校有没有专业录取级差？谢谢老师,"
                                有的，专业级差分2-1-0-0-0"
录取,pp***2 (上海),2012-06-27 14:39,请问老师，这次总分462，有希望录取吗？谢谢,"
                                有希望的。"
咨询,li***g1993 (山东),2012-06-27 13:39,山东645能报贵校吗？谢谢,"
                                能报，有希望。"
临床,29*** (山西),2012-06-27 13:02,您好，我是山西考生，一本线530.我考了629，能否上贵校的临床专业？再问一下，贵校的临床专业在全国排名如何？初次报考，恳请指导。谢谢。,"
                                分数不错，有希望。临床医学我校全国排第一。"
退档问题,cy*** (贵州),2012-06-27 11:02,提档以后会退档吗？服从调剂,"
                                服从调剂，专业不受限，不退档。"
咨询,bb*** (安徽),2012-06-27 10:29,安徽理科考生648分能否报贵校本博连读专业,"
                                有希望，可以一试。"
请教老师,wx*** (山西),2012-06-26 11:59,"老师好!我是山西应届理科考生,高考成绩574分,在山西排名6012,想进贵校学习本博连读,有机会吗?谢谢!","
                                希望您慎重填报。"
咨询,09*** (浙江),2012-06-26 11:06,浙江理科662，能进贵校吗？,"
                                可以一试。"
咨询,wu***979 (山东),2012-06-26 10:53,您好，我是山东临沂理科考生，今年高考考了626分，超出一本线44分，想报考贵校医学类热门专业，请问把握有多大？？谢谢您的回复,"
                                可以一试。"
592可以上吗,ad*** (河南),2012-06-26 10:52,592可以上吗,"
                                可以一试。"
咨询,ji*** (山东),2012-06-26 09:17,您好！我是山东理科应届毕业生，高考成绩600分，高出一本线18分，能否被贵校录取？,"
                                建议慎重考虑。"
分数线,zh*** (河南),2012-06-25 16:46,我想知道贵校今年的分数线大概多少，可以吗？？？,"
                                目前未知，请留意我校招生网。"
医学院临床医学,55***5 (山东),2012-06-25 15:21,我是山东的考生成绩674分，能否报考贵校的临床医学专业，这是我10年努力追求的目标,"
                                成绩不错，有希望。"
咨询,00*** (山东),2012-06-25 15:02,老师您好：肝功正常，表面抗原阳性，能否被贵校录取？,"
                                可以。"
咨询,np*** (云南),2012-06-25 13:59,请问贵校在云南招生组的老师联系电话是多少？,"
                                云南联系电话:

0871-6108888-1715 /1716

云南手机:

18314393990 18314309097

18314366918 18314303809

地址:

昆明市北京路529号昆明佳新大酒店1715房间/1716房间"
咨询,np*** (云南),2012-06-25 12:08,老师你好！我是云南大理祥云农村理科考生，考分642分，超一本线177分，请问能报考贵校什么专业？有希望吗？,"
                                很有希望。"
咨询,00*** (山东),2012-06-25 10:52,老师您好：肝功正常，表面抗原阳性，能否报考贵校临床医学专业？另：对于上述情况，如果去贵校附属医院求职，是否拒录？,"
                                可以。"
咨询,xi***jia (安徽),2012-06-25 09:06,老师你好，我是安徽考生，高考643分，省排名1434名，能报你校吗？录取的可能性大吗？,"
                                成绩不错，有希望。"
山西理科考生咨询的6个问题,ly*** (山西),2012-06-15 10:03,"老师，您好：
    请教几个问题：
    1.山西今年平行志愿招录，A、B志愿填报贵校是否都被视为第一志愿？
    2. 被贵校提档后是否会被退档 (服从调剂)。
    3.我是山西理科考生，今年高考预估626分，可能过一本线70-90分，有机会被贵校提档吗？
    4.专业录取，有没有分差，我这个分数的话如何选择专业可以被较为理想的专业录取？
    5.另外，如果专业不理想，入校后有没有调换专业的机会，学生想选择临八？ 
    6.关于毕业就业问题，选择贵校哪个专业毕业后能上海本地就业的机会更大？
    感谢您的指导，辛苦了！请理解学生迫切希望考取贵校的心情。","
                                同意调剂，身体不受限，提档不退。成绩不错，有希望。专业级差分2-1-0-0-0,。入校后原则上不能调整专业。就业基本上在上海。"
咨询,zh***nyu36 (天津),2012-06-14 15:33,请问天津考生640分可以报考贵校什么专业,"
                                可以一试。"
临床医学（英语五年制）,di*** (山东),2012-06-14 11:00,临床医学（英语五年制）与临床医学（五年制）区别,"
                                英语班更侧重国际交流。"
问两个关于甘肃招生问题,gs*** (甘肃),2012-06-13 15:41,"1.贵校为何今年在甘肃没有招生计划，这种情况好像已经持续有几年了，是什么原因？
2.贵校“不分省计划”中有，是不是真的，具体情况除特殊的保送生、自主招生、艺术生、运动员外，与统招生有关联吗？","
                                今年没有计划。"
专业,zh***nyu36 (天津),2012-06-12 13:00,估分640，能报8年制临床医学吗,"
                                什么省市啊"
咨询,lu***g998 (山西),2012-06-11 16:51,我今年估分565，请问贵校在山西招生，高于山西高于一本线多少分？,"
                                一般高于80-90分左右"
预录取,zu*** (江苏),2012-06-11 14:02,预录取考生，高考时发挥失常，未达本一线能录取吗？,"
                                一般不录取。"
视力,zs*** (贵州),2012-06-11 10:21,我的双眼矫正视力为750度可以报考贵校的临床医学专业吗？谢谢！,"
                                可以。"
550,so***1 (重庆),2012-05-11 16:54,请问老师重庆文科中等成绩550分报贵校那个专业较好？谢谢！,"
                                不好意思，文科我们不招生。"
专业,so***1 (重庆),2012-05-11 16:18,咨询贵校今年新增了文科专业否？,"
                                没有新增文科专业。谢谢"
我能否报考贵校？,li*** (山东),2012-05-11 10:22,我是山东考生，体检时谷丙转氨酶高于标准值，而继续检查其他指标如甲肝、乙肝、丙肝、戊肝等指标都为阴性，请问这种情况是否能报贵校？,"
                                请参看我校我招生章程，只要是不受限制，均可报考。"
贵院在江苏的投档线是怎样划的？,an***hun (江苏),2012-05-11 10:04,"老师您好：江苏是平行自愿，ABC都是第一自愿，2012年招19人，那么，贵院在江苏的投档线是怎样划的呢?
   学生已得到交大B档优惠，需够投档线，一心要去贵院学临床，请教，有国家政策性加分，可以与B档5分叠加，是吗？
    如果服从调剂，进了非临床，还有机会学临床吗？
如果不服从调剂，就有退档可能，是吗？谢谢。","
                                平行自愿下，我院在江苏的投档线是按照投档比例（最高不超过1:1.05）确定。已得到交大B档优惠，需够投档线，一心要去贵院学临床，政策性加分可以与B档5分叠加。 如果不服从调剂，有退档可能。"
询问,yg*** (北京),2012-05-09 09:33,请问上海交大在北京的58名自主招生学生中是否含医学院的名额？如含，医学院是多少名？谢谢！,"
                                包含的，自主招生学生只是获得加分优惠，不定专业，所以不能确定最终多少学生会报考上交医学院。感谢您对我校的关注。"
河南郑州一中理科,go***an1106 (河南),2011-06-29 12:45,"您好：
  1.贵校与上交大是什么关系？隶属？独立大学？毕业证书如何显示？
  2.河南理科632超一本50分，如果贵校15人计划录不满是否会一本线录取？","
                                我校隶属上海交大，单独招生单独录取，毕业证书发上海交大毕业文凭。你可以一试，一般我校录取第一志愿考生。"
报考,go*** (海南),2011-06-29 11:23,您好，我是海南理科生，高考成绩687，请问有希望上贵校吗？,"
                                分数不错，你可以一试的。"
江西考生,gw*** (江西),2011-06-29 09:58,老师，你好！报贵校，投档并服从调剂，会有退档的可能吗？谢谢,"
                                如果再加上身体符合条件，不会退档。"
湖北理科650报临床医学5年制行吗,20*** (湖北),2011-06-29 09:56,rt..,"
                                可以一试。"
咨询,yu***21 (湖北),2011-06-29 09:41,尊敬的老师您好，我是湖北的理科女生，2011年高考分数606分，一本线571，特想报考贵校。请教您：有无希望，有多大风险。谢谢。,"
                                有希望，可以试一试。"
录取咨询,55*** (重庆),2011-06-29 09:23,老师：请咨询贵校2011年在重庆的文科招生计划、录取专业、各专业录取的最高、最低平均分？谢谢！,"
                                请登录我校本科招生网查询。"
关于政策性加分的问题,89*** (广东),2011-06-29 09:15,老师：您好！请问上海交大医学院在投档和专业录取时是否承认政策性加分？即安排专业时，是以投档分为准，还是以裸分为准？谢谢！,"
                                认可，除法语班和护理学专业外均以投档分录取。"
河南理科,he***ui (河南),2011-06-29 09:08,641超一本线59分。1，上医学院有多大希望？2，服从调剂退档吗？3，身体有啥特殊要求吗？,"
                                可以一试。"
有希望吗  急！！,st*** (湖北),2011-06-28 16:47,"湖北理科考生627 报临床5年 有希望吗
贵校有专业级差吗","
                                分数不错，可以一试。专业级差分是：2-1-0-0-0"
录取,cx*** (江苏),2011-06-28 16:24,"我今年考了369分，物理B，化学A,全省排名8621名，能否报你校的临床医学，或口腔专业？","
                                有点悬。"
河南理科报考,19*** (河南),2011-06-28 16:01,老师您好，我是河南理科生，考了639，请问报考贵校有希望么？,"
                                有希望，可以一试。"
咨询,co*** (广西),2011-06-28 12:33,请问广西理科考生587有希望报考吗？一本线506,"
                                可以一试。"
招生,go*** (海南),2011-06-28 10:07,请问贵校在海南招生吗？,"
                                今年有计划的。"
河南理科,nu***02 (河南),2011-06-28 09:18,一本线582，我641，多59，报贵校有多大希望？,"
                                可以一试。"
报考,yo***ngying (河南),2011-06-28 09:14,老师您好，我是河南理科考生，高考发挥很不理想，成绩为642分，非常希望步入贵校学习，请问有多大把握可被贵校录取？会不会被调剂？,"
                                可以一试。"
安徽理工,ce*** (安徽),2011-06-27 15:10,639分，排名1011，报考贵校有希望吗？谢谢！,"
                                可以一试。"
报考咨询,su***y (云南),2011-06-27 13:32,老师您好!我是云南理科考生，611分，超重点线146分，报考贵校风险大吗,"
                                有希望的。"
咨询,an***2 (河北),2011-06-27 12:58,老师您好！我是河北石家庄地区的。请问贵校在河北省预估的提档线是多少？贵校在河北省有派招生老师吗？联络方式？谢谢！,"
                                预估线目前无法预计，不知道你什么分数？"
咨询报考，急！！！,ch***m (山东),2011-06-27 12:28,老师您好，请问：山东理科655（全省排名1360）报考贵校临床医学（五年制或八年制）有多大把握？谢谢您。,"
                                只能说有希望。"
提档比例,os*** (河北),2011-06-27 12:14,请问贵校提档比例是多少？,"
                                一般是按照1:1的比例。"
急,gu***008 (山西),2011-06-27 11:22,老师您好！我是山西考生，今年分数622分，贵校在我省的分数为624分，请问会有1：1.2的比率录取吗？有希望吗？且我有贵校自主招生5分挑专业，请问能被扩进去吗？谢谢,"
                                有希望的。"
我想上交大,li***1985 (安徽),2011-06-27 10:31,我是安徽理科考生，高考成绩639分，全省排名1079，非常想上贵校的临床医学和口腔，请问是否有希望，有没有相关参考资料？谢谢。,"
                                有希望。请登录我校本科招生网查询相关资料。"
咨询,ch***m (山东),2011-06-27 10:29,老师您好，请问上海交大医学院的毕业证是由上海交大统一颁发的吗？有区别吗?,"
                                没有区别，统一为上海交通大学。"
咨询,yj*** (云南),2011-06-27 10:16,"云南理科考生分数是589,报贵校临床医学本博能录取吗?","
                                可以一试的。"
云南省招生老师联系方法,yj*** (云南),2011-06-27 10:12,请问云南省招生老师联系方法,"
                                昆明佳新大酒店1112房间,北京路529号
　　电话：0871-6108888转1112
　　手机： 18213847901，15925145383，18213545797，18287163705

咨询人员: 张老师，叶老师，王老师，周老师，伍老师"
河南理科,nu***02 (河南),2011-06-27 10:12,我今年641，报贵校有多大希望？,"
                                很有希望的。"
河南理科605,52*** (河南),2011-06-27 10:03,老师你好！我是河南理科考生，考了605分，全省19209——20000名，上贵校有多大希望？我想上临床医学专业，有多大把握？我想知道上贵校一般须在全省前多少名？,"
                                可以一试的。"
名族加分承认吗,80*** (内蒙古),2011-06-26 16:26,名族加分承认吗,"
                                我校认可政策性加分。"
咨询,35***212282917 (福建),2011-06-26 15:12,你好，我是福建理科考生624能报贵校吗  直接点，不要叫我去参考以往记录，我经受得住打击,"
                                有希望，可以一试。"
咨询、急！！,ks*** (江苏),2011-06-26 15:03,你好、老师、我是江苏考生、345双B+、可以来你们学校么？？上什么专业呢？？317双C、可以么？？什么专业呢？？可以麻烦你快点回复么？？急！！,"
                                报考我校有点悬。建议选择其他高校，谢谢！"
录取,cx*** (江苏),2011-06-26 10:40,老师你好！我今年考了369分，物理B，化学A。全省排名8621名，能否报考你校？,"
                                平行志愿，可以一试。"
录取率,55*** (重庆),2011-06-26 10:28,老师：请咨询贵校2010年哪些专业录了二本，最低分是多少？谢谢！,"
                                我校没有二本的。感谢你对我校的关注。"
总分492能录取吗,qq***910 (河南),2011-06-25 16:58,我是河南考生，总分492，能录取吗？,"
                                可以一试。"
录取,js*** (江苏),2011-06-25 16:37,录取问题 请问老师，江苏理科考生，387分，全省排1432名，A+、A，能否报贵校？,"
                                你可以一试的。"
咨询,sy*** (山东),2011-06-25 15:40,山东考生，642，有希望进入贵校,"
                                可以一试。"
能否录取,85*** (江苏),2011-06-25 15:31,老师好，我是江苏考生，分数378，省3776名，请问能否录取。,"
                                你可以一试。"
有希望吗？,la*** (浙江),2011-06-25 13:21,"老师好： 我是浙江一名理科考生，考分成绩638分。想报考贵校的临床医学（五年制），有希望吗？
请问被贵校提档以后，如果服从调剂是否退档？谢谢!","
                                有希望的。进档后同意调剂，身体符合相关规定，不会退档。"
