标题,来源,时间,问题,回答
北大医学部内转专业,13***97 (北京),2016-06-13 11:04,老师您好，北大医学部从今年开始可以转专业吗？有何限制条件？,"
                                北医历年来都有转专业政策，??????请参阅 ???http://jiaoyuchu.bjmu.edu.cn/jwgl/gzzd5/173970.htm???"
请教关于北大医学部二本专业的北京市排名,si*** (北京),2016-06-13 11:00,您好，我儿参加今年高考，很关注贵校的医学检验专业，看到去年该专业的全市排名显著低于往年（相当于首医同专业），请问老师您觉得这是什么原因造成的？我可以用去年的排名来做今年度的报考参考吗？,"
                                2015年北京首次实行大平行志愿，二批次录取专业受到一定影响，分数将往年有所下降。可参考去年排名报考。"
体检,gs*** (山西),2016-06-13 10:30,老师，您好！请问体检的项目有那些？对视力有要求吗？,"
                                请参阅招生体检标准 http://jiaoyuchu.bjmu.edu.cn/zsjy/zsgz/zszc/174168.htm"
咨询,ch*** (北京),2016-06-12 14:38,2016年北京大学医学部会有专科招生吗,"
                                北医无专科招生计划。"
请问贵校有2016年在广西贫困专项批的临床医学专业的招生指标,45***705300218 (广西),2016-06-12 10:40,我是广西34个贫困县的一名考生，今年高考估分总成绩为650-660分（含政策加分20分），查了2015年贵校在广西录取临床医学专业的考生成绩在650分以上，如果参加普通本科第一批的招生录取，我可能录不上贵校的临床医学专业。请问贵校有2016年在广西贫困专项批的临床医学专业的招生指标吗？谢谢老师！,"
                                考生你好！北医在广西国家贫困专项批只有护理学专业。具体可咨询北医广西招生宣传老师13810014072."
咨询,wa*** (北京),2015-06-11 16:56,贵校专科都有哪些专业？去年的录取分数是多少？贵校可以专升本吗？,"
                                医学部2015年无专科招生。"
预防医学二级学科学费,19*** (北京),2015-06-10 12:37,您好，请问：预防医学（七年制本硕连读）在硕士阶段学费是多少？谢谢！,"
                                北京大学医学部学生学费：本科生6000元/学年，长学制学生本科阶段按本科生标准收取，进入二级学科阶段按照当年同类研究生学费标准收取。"
申请资格,gr***ngran1997 (内蒙古),2015-03-06 16:49,老师你好： 获得“希望杯”全国数学邀请赛银牌的选手有资格报医学部吗,"
                                您好，医学专业报名条件请参照我校自主招生简章。详见医学类报名条件第3条。"
老师您好;我只有16届全国中学生语文,42*** (内蒙古),2015-03-06 16:49,"报杯省级二等奖,但是成绩位于年级15%,有报名资格吗.我对医学类专业有浓厚的兴趣,自愿献身医学事业.谢谢","
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
生物省二,q2*** (内蒙古),2015-03-06 13:29,您好老师！生物省二可以参加北医的自招吗？谢谢！,"
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
能否报本校的自主招生,ll***2 (吉林),2015-03-06 13:12,我是吉林文史类的考生，平时成绩在640分在右，没有任何获将证书，参加了2014年北大夏令营，不知能否让我报本校的自主招生,"
                                您好，医学类专业只招收理科生"
自主招生报名条件,do***mei (安徽),2015-03-06 12:35,您好老师！请问贵校医学院的报名条件是必须满足列出的所有条件还是条件之一？孩子没参加竞赛，但是学习优异，不知道能否报考？谢谢,"
                                申请报考医学类专业的4项条件须同时满足"
复读生可否参加自招报名,ha***0302 (江苏),2015-03-06 11:11,请问复读生可否参加贵校自招报名？谢谢！,"
                                符合简章规定均可报名，对复读生无限制。"
获得高中数学联赛二等奖是否具备报名资格,yo***t (重庆),2015-03-06 11:07,老师，您好。我的孩子获得过全国高中数学联合竞赛二等奖，盖的是中国数学会的章，有资格报贵校吗,"
                                您好，医学专业报名条件请参照我校自主招生简章。详见医学类报名条件第3条。"
必须具备第3个条件吗？,wa*** (河南),2015-03-06 10:57,3、在高中阶段参加全国中学生学科奥林匹克竞赛(数学、物理、化学、生物学)全国决赛获奖；,"
                                申请报考医学类专业的4项条件须同时满足"
孩子没有明显学科特长，但总成绩优异。可否参加该校的自主招生？,wa***306 (陕西),2015-03-06 10:55,孩子综合素质高，成绩一直名列前茅。但没有特别明显的学科特长。能参加自主招生吗,"
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
报名资格,tm*** (山东),2015-03-06 10:16,老师你好，我小孩学习特别成绩优异，全年级1200名学生考试成绩在前二十名，对医学类有浓厚的兴趣，但是没有参加过奥赛，请问能不能报名？,"
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
是否可以参加自招,cy*** (北京),2015-03-06 09:37,老师请问，孩子没有竞赛成绩，但是学习一直不错，得过三好，奖学金等，喜欢学医，不知可否报临床？谢谢,"
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
请问贵校限报几个学校？,ya***ng (贵州),2015-03-06 09:14,老师您好，请问贵校限报几个学校？谢谢！,"
                                报名系统内可见报考要求及限制。"
报名条件问题,15***55 (吉林),2015-03-06 09:09,如果高中阶段未获得要求中列举的奖项等，是否能报名通过初审？,"
                                您好，医学专业报名条件请参照我校简章要求，初审阶段会对报名材料进行严格审核，不符合者不能通过。"
报名资格,dq*** (黑龙江),2015-03-06 09:09,老师你好：我儿子有省一的生物竞赛获奖证书，是否有资格报考本校,"
                                您好，医学专业报名条件请参照我校简章要求。"
自主招生报考条件,li*** (天津),2015-03-05 16:38,老师，您好，我想咨询下自主招生报考条件？,"
                                您好，医学专业报名条件请参照我校简章要求。"
2015年北大医学部自主招生需要考生具备的条件,l9*** (甘肃),2015-03-05 10:56,老师：您好！我的孩子是甘肃省2015年考生特想学医（临床医学），我就想问下您们医学部自主招生需要考生具备哪些资格，才能报，在甘肃省是否有招。谢谢！ 家长 2015.3.5,"
                                您好，医学专业报名条件请参照我校简章要求。自主招生无分省计划。"
报名资格,dq*** (黑龙江),2015-03-05 09:20,我儿子是黑龙江考生，有省一的生物竞赛证书，是否可以报考医学部的自主招生,"
                                您好，医学专业报名条件请参照我校简章要求。"
三等奖能报否,jg*** (河北),2015-03-04 11:53,河北考生数学竞赛三等奖能报贵校自主招生吗,"
                                您好，医学专业报名条件请参照我校简章要求。"
申报自主招生资格,gu*** (河北),2015-03-04 10:20,没有参加奥赛，受家庭环境影响，励志从医，可否申报？,"
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
长学制,wa***ingjing (黑龙江),2015-03-03 16:16,参加自主招生的学生允许学习临床八年制吗？,"
                                可以的，临床医学八年制专业在招生专业范围内。"
申请资格,ht***24 (河北),2015-03-03 14:20,老师您好；没有竞赛奖项，但是成绩位于年级前15%以内，有报名资格吗？成绩单是否可以作为在某专业或领域有突出才能的证明材料？,"
                                您好，医学专业报名条件请参照我校自主招生简章要求。"
请问自招简章何时可以出来,vi*** (广东),2015-03-03 13:33,尊敬的老师： 请问自招简章何时可以出来？谢谢！,"
                                我校自主招生简章已发布，谢谢关注。"
2015自主招生,ha***oyu2013 (辽宁),2015-03-03 12:18,请问2015年自主招生政策有了吗,"
                                我校自主招生简章已发布，谢谢关注。"
北大医学部2015年对陕西有自主招生吗？,mi*** (陕西),2015-03-03 09:12,北大医学部2015年有自主招生吗？有的话都有哪些专业？有的话在陕西有吗？,"
                                我校自主招生简章已发布，报名条件和招生专业请见简章。"
学籍和申报条件问题,wa***ingjing (黑龙江),2015-03-02 15:57,我的学籍是黑龙省海林市高级中学的，我三年一直就读牡丹江市第一高级中学，我申报自主招生的时候需要提供什么样的材料说明？ 我想就读贵校医学部，在2014年全国中学生生物学联赛中，荣获牡丹江赛区一等奖；在第28届中国化学奥林匹克初赛中获得三等奖；在2012年全国中学生英语能力竞赛中，荣获黑龙江省级二等奖。我的学习经历够申报条件吗？,"
                                您好，学籍情况在报名系统的个人信息中可以填写。医学专业报名条件请参照我校自主招生简章要求。"
借读学生材料标注,wa***ingjing (黑龙江),2015-03-02 15:47,我的学籍在黑龙江省海林高级中学，三年高中我都是在牡丹江第一中学学习，成绩的证书都是在牡丹江市第一高级中学取得的。请问我在参加自主招生的时候应该在什么材料里做怎么样的说明才可以,"
                                您好，学籍情况在报名系统的个人信息中可以填写。"
咨询2015医学部自招条件,yr***23456 (山西),2015-03-02 14:06,您好！我是山西省考生，我有 一、31届物理竞赛山西赛区二等奖（有中国物理学会章），物理竞赛山西赛区一等奖取了前30名，而我排名第34名；二、第28届化学竞赛山西赛区二等奖（有中国化学学会章）三、31届物理竞赛山西省级一等奖（山西省物理学会章） 四、第28届化学竞赛山西省级一等奖（山西省化学学会章） 五、30届物理竞赛山西赛区三等奖（有中国物理学会章） 我能报考贵校的医学部吗？谢谢！,"
                                我校自主招生简章已发布，医学专业报名条件请参照简章要求。"
自主招生,zq*** (四川),2015-03-02 13:25,请问自主招生简章什么时候发布？,"
                                我校自主招生简章已发布，谢谢关注。"
咨询2015医学部自招条件,yr***23456 (山西),2015-03-02 10:58,我是山西省考生，有31届物理竞赛山西赛区二等奖（有中国物理学会章），28届化学竞赛山西赛区二等奖（有中国化学学会章），还有31届物理竞赛山西省一等奖（有山西物理学会章），28届化学竞赛山西省一等奖（有山西化学学会章），请问自主招生可以报你们学校吗？谢谢！,"
                                我校自主招生简章已发布，医学专业报名条件请参照简章要求。"
请问2015年自主招生简章何时发布？,su*** (天津),2015-03-02 10:55,招生老师：您好！ 请问2015年自主招生简章何时发布？要求考生报名自招的条件会有哪些？谢谢！,"
                                我校自主招生简章已发布，医学部报名条件请参照简章要求。"
报考咨询,ch***mmylee (山东),2014-06-27 15:00,您好，山东理科考生651分高出一本线79分7861名能否被贵校录取？谢谢！,"
                                具体情况请咨询我校山东招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
二批提档线,le***2 (北京),2014-06-26 15:20,老师，您好，我是北京理科考生，分数622，在二批1a报了医学实验技术、医学检验技术，请问有希望被贵校录取吗？,"
                                您好，北京市录取工作尚未开始，具体分数线还不能确定"
HN,95*** (河南),2014-06-26 11:25,老师，您好!2014年理科考分620，高出一本线73分，报考贵校录取希望大吗？谢谢,"
                                具体情况请咨询我校河南招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
报考咨询,lb*** (湖南),2014-06-26 10:44,尊敬的老师，您好！我是湖南理科考生，全省理科排名25000名，高考成绩544分，超一本分数线22分；英语单科成绩145分，全国公共英语等级笔试+口试已达3级，报考贵校录取机会大吗？平行志愿，服从专业调剂，是否投档不退档？谢谢！,"
                                具体情况请咨询我校湖南招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
北京提档线,xu*** (北京),2014-06-25 14:25,老师，请问今年北京的提档线确定了吗？弱弱的问下：裸分651有可能进线吗,"
                                同学你好，提档线在录取结束时才能确定，目前还说不准"
高考招生,19*** (内蒙古),2014-06-25 14:05,内蒙古招生老师的咨询方式,"
                                联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
招生,19*** (内蒙古),2014-06-25 13:28,请问一下贵校在内蒙古负责招生的老师的联系方式是多少,"
                                联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
报考咨询,lq***a (山东),2014-06-25 11:46,请问贵校今年在山东有无招生计划？省排名什么位次有希望被贵校录取？贵校录取线差大概多少？,"
                                ?具体情况请咨询我校河南招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
河南理科,lu***876 (河南),2014-06-25 11:32,贵校的专科分数在多少可以进贵校呢.,"
                                具体情况请咨询我校河南招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
录取考生名次,wa***951006 (河南),2014-06-25 11:18,往年各校录取考生名次怎么查？,"
                                具体情况请咨询我校河南招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
658分在提前批贫困地区专项计划中报贵校有希望吗？,wa***951006 (河南),2014-06-25 10:57,658分在提前批贫困地区专项计划中报贵校有希望吗？,"
                                具体情况请咨询我校在河南省招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
录取,22***4 (浙江),2014-06-25 09:47,我是浙江考生理科 691分 不知道能不能进,"
                                具体情况请咨询我校浙江招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
山西理科,03*** (山西),2014-06-24 15:41,孩子高考理科619想报考该校的临床医学8年上了上不了呢？现在山西的分数线还不知道，但是打听到的是532分，谢谢,"
                                具体情况请咨询我校山西招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
甘肃理科考生588分，,wf*** (甘肃),2014-06-24 12:09,理科588分，学临床医学专业，报东南大学可以录取吗？,"
                                请咨询东南大学"
关于退档,li*** (河北),2014-06-23 12:53,请问： 1、分数达到北大医学部本科一批投档线后，在各专业均未能录取、服从专业调剂、身体条件符合要求的情况下，还会不会被退档？有没有可能被调剂到护理专业？ 2、河北省685分的成绩有希望报考临床医学五年制专业吗？ 谢谢！,"
                                服从专业调剂、身体条件符合要求的情况下，一般不退档，护理专业不报不招。河北省具体分数情况请咨询我校河北招生组老师，联系方式见http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?lei=xiao&zhaoshenggongzuoid=137&biaoshi=zhaoshengzhinan"
山东理,ba*** (山东),2014-06-13 16:51,1请问贵校热门【或重点】专业都有哪些，录取分数线是多少？就业方向是什么？一般考生需排名多少能被录取？2贵校能否转专业，有什么条件么？3各专业有极差吗？,"
                                各省各专业分数情况请参考http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuonairong.asp?biaoshi=linianlifen&lei=da
各专业志愿间设5分以内级差。
转专业条件要求近期可能有更新，建议继续关注我校网站。"
调剂,ls*** (重庆),2014-06-13 15:41,"当地医学部同批次专业范围内调剂, 指所有在当地招生的医学院校同批次专业范围内调剂，不仅限于北医大？","
                                如已提档，调剂范围是医学部在贵省市招生专业范围内调剂。"
少数民族,dl*** (浙江),2014-06-12 10:41,学校招少数民族吗？,"
                                招的。"
往届生,dl*** (浙江),2014-06-12 10:28,是所有的专业都可以招往届生吗？,"
                                您好，对应届生、往届生无单独要求。"
医学问题,su*** (辽宁),2014-06-11 14:25,老师您好！请问北京大学医学部今年是单独招生吗？如已够投档线，志愿也填专业服从，是否在医学专业范围内调剂，还能退档吗？如退档存在哪些原因。,"
                                医学部是在北京大学的统一领导下单独代码招生；服从专业调剂、身体条件符合专业要求，提档后一般不退档；专业调剂是在当地医学部同批次专业范围内调剂。"
贵校录取新生对英语口语成绩有何要求,be***092 (山东),2014-06-10 16:23,老师您好：贵校在录取新生时对英语口语成绩有何要求？谢谢,"
                                医学部各专业对英语口语成绩无要求"
在甘招生,22*** (甘肃),2014-06-10 12:51,贵校今年在甘肃有招生吗？大概全省排名多少名可以录取？各专业招生情况如何？630进入贵校是否有把握？,"
                                各地招生咨询老师的电话稍后公布，您可直接联系负责甘肃省招生的老师，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
浙江理科考生,hu*** (浙江),2014-05-10 16:26,老师，您好！我是浙江理科考生不知报考贵校哪些专业才适合去国外继续深造，或是读研？今年预计高出一本线多少分可以报考贵校？2014年在浙江各专业的招生人数？,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
北京理科生,na*** (北京),2014-05-10 15:54,老师您好：我是学生家长，东城二模排名61，有北大自招优惠分数，还有政策加分，如没被北大录取，北医报1B有希望吗？请回复，谢谢，老师辛苦了,"
                                暂无东城区模拟考试成绩分析数据，请参考在中学的排名情况及学校往年录取情况。1B志愿不受影响。"
北京理科生,na*** (北京),2014-05-10 15:50,老师您好： 我是北京东城的理科生，本人一直志愿北京大学医学部，由于不知道北大和北医是单独招生，结果阴差阳错的参加了夏令营，并成绩优秀获得自招名额，并获得了北大和贵校自招复试资格，由于北大的自主招生体能测试与贵校的笔试时间冲突，没能参加贵校笔试，且获得了北大自招优惠分，为了多一次机会，假如该学生没被北大提档，1、贵校录取1B志愿考生吗？2、如果录，有希望被贵校提档吗？,"
                                1B志愿不受影响"
临床级差问题,xu*** (北京),2014-05-10 15:35,老师您好！请问临床医学8年与临床医学5年有级差吗？比如一志愿报临8，二志愿报临5，如果没被临8录取，在参与临床5竞争时，是不是就要减级差分？现在明确级差分是多少了吗？5-3-1还是别的方案？,"
                                专业录取时，依据报考次序的不同，各专业志愿间设一定的分数级差，一般在5分以内，具体情况视大家报考情况而定"
关于贫困专项计划,li*** (陕西),2014-05-10 14:13,我是陕西的考生，贵校去年在我省贫困专项计划的录取分数线大约比一本录取线低多少？一本录取平均分是多少？在我省提档比例是多少？,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
天津理科生,hh*** (天津),2014-05-10 11:20,请问：去年贵校在天津实际录取理科生多少名？去年天津理科生上贵校临床医学专业，录取的平均分、最低分各多少？谢谢！,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
咨询,74*** (四川),2014-05-10 10:03,老师你好!我女儿是四川考生，理科，模拟超本省一本92分，她想学医，报考贵校有希望吗？今年在四川的招生计划是多少？,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
2014年河北招生计划,sh***911 (河北),2014-05-10 09:47,请问贵校2014年在河北招多少人？都是那些专业？谢谢！,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
级差和转专业,75*** (北京),2014-05-09 16:46,请问是1-6各专业都有不大于5的专业级差吗？入校后可以转专业吗？往年转的成功率有多少？是不是只有临床可以往其他专业转？反过来不行？,"
                                专业录取时，依据报考次序的不同，各专业志愿间设一定的分数级差，一般在5分以内。入校后转专业规定请参考医学部教育处网站"
咨询,hs*** (山西),2014-05-09 15:52,请问贵校往年在山西录取位次（考生排位）？今年在山西招生计划？是否扩招？若服从专业调剂是否不退档？专业调剂是在同类型范围内调还是全专业大调剂？调剂前是否与考生联系？是否按分数优先原则？贵校设在几个校区，大一学生是否在本校部？临床医学对视力要求很严吗？具体什么要求？若很喜欢只因视力就一定不录取吗？还是被调到其它专业？若一志愿没被录取，是否二志愿能被录取？,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
分差问题,zl*** (北京),2014-05-09 14:35,每个专业之间的分差都一样吗，还是有区别的？提档后对单科成绩还有要求吗？,"
                                专业录取时，依据报考次序的不同，各专业志愿间设一定的分数级差，一般在5分以内，具体情况视大家报考情况而定，同等条件下将先后参考语文、英语、化学或理科综合成绩。"
分差问题,zl*** (北京),2014-05-09 14:34,是不即使有分差，也应该按自己喜欢的专业去顺序填报各专业呢？分差是多少？,"
                                建议参考专业意愿，结合专业级差填报各专业。专业级差为5分以内。"
西城区排名多少可以放心报您的学校？,df*** (北京),2014-05-09 14:32,西城区排名多少可以放心报您的学校？,"
                                暂无西城区模拟考试成绩分析数据，请参考在中学的排名情况及学校往年录取情况。"
专业分差？,zl*** (北京),2014-05-09 14:27,老师：您好。不知道咱校的专业分差是如何设置的 ？,"
                                专业录取时，依据报考次序的不同，各专业志愿间设一定的分数级差，一般在5分以内"
招生目录及计划,ma*** (北京),2014-05-09 11:38,老师您好，该校的招生目录出了吗？2013年贵校招生计划104，实际招生128人，今年计划112人，会不会实际招生的时候也增加？谢谢！,"
                                您好，北京市招生计划请见教育考试院印发的计划专刊。去年扩招了北大校本部的二志愿，今年平行志愿不预留二志愿计划。"
内蒙古网上动态排名,ca*** (内蒙古),2014-05-09 11:29,老师您好，我是内蒙古考生。 1.如果贵校某专业招收10人，我网报关网时专业动态排名11名，是否有可能被贵校录取。 2.贵校对内蒙古考生是专业清还是分数清？,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
向您请教三个问题,fy*** (吉林),2014-05-09 10:58,请问： 1.贵校在吉林省的投档比例是多少？ 2.贵校每年在吉林省招的考生排名是多少？ 3.贵校2013年各专业在吉林省的具体分数是多少？,"
                                各地招生咨询老师的电话稍后公布，还请继续关注我校招生网站，http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
关于录取可能性,am*** (北京),2014-05-09 10:34,老师您好！我是海淀区考生，一模超一本130分，报考贵校临床八年专业，能被录取吗？,"
                                您好，根据2013年分数看有希望，具体还请参考在中学排名情况及往年录取情况。"
复读生,ji*** (辽宁),2014-05-09 09:17,老师好，请问往届复读生报考临床专业有限制吗，是否可以报考临床八年制？谢谢,"
                                无特殊限制"
关于自主招生认定,75*** (北京),2014-05-09 09:03,老师您好，我是北京考生，已获得贵校自招加分，请问是否需要和贵校签订协议或承诺书？,"
                                不用，您按照医学部自主招生章程要求报考即可。"
提档,sh***ai (北京),2014-05-08 16:47,你好，提档按专业招生计划提档还是按学校总的招生计划提档？ 获得自主招生资格的包括在学校公布的招生计划中吗？,"
                                按总招生计划提档；获得自主选拔确认的考生如自己考上线则占用计划，如享受降分录取优惠则不占公布的招生计划。"
咨询,yu***n1997 (北京),2014-05-08 15:08,老师您好： 我校二本专业每年都比一本线高?是否要抱在二批一志愿A？毕业去向如何？谢谢您,"
                            您好，近年来医学部在北京二本专业分数在一本线上80分左右，供您参考。医学实验技术毕业后可在各类医学院校、医院及医学科研单位从事医学实验工作和教学辅助工作；医学检验技术毕业后医疗机构临床实验室从事医学检验工作、各级中高等学校相关实验室从事实验技术工作、医疗器械及试剂相关公司从事技术支持等工作。"
咨询,yu***n1997 (北京),2014-05-08 14:13,老师您好： 我校二本西城模拟576分有希望吗？,"
                                您好，暂无西城区排名分析，请参考所在高中排名及往年录取情况。2013年医学部在北京市二本专业录取提档线为632分，仅供参考。"
招生,ds*** (北京),2014-05-08 13:47,北京西城的考生，一模考试641分，能报考临床医学专业吗？谢谢,"
                                您好，请参考所在高中排名及往年录取情况"
咨询,yu***n1997 (北京),2014-05-08 13:45,老师您好： 我校二本西城模拟576分有希望吗？,"
                                您好，暂无西城区排名分析，请参考所在高中排名及往年录取情况。2013年医学部在北京市二本专业录取提档线为632分，仅供参考。"
专业调剂,wy***6 (河北),2014-05-08 13:14,老师您好，我是河北理科考生，想上临床医学专业，如果服从调剂到别的专业，入学后还能申请转专业吗？谢谢。,"
                                请参考北京大学医学部本科生转换专业管理办法http://jiaoyuchu2.bjmu.edu.cn/jiaowuguanlinairong.asp?jiaowuguanliid=6&lei=xiao"
关于2014招生简章及北京的招生计划,he*** (北京),2014-05-08 09:51,您好！今年的招生简章及北京的招生计划什么时候出来？,"
                                您好，北京市招生计划请见北京市教育考试院印发的计划专刊"
cy700724,cy*** (云南),2013-06-28 13:40,你好医学部招艺术特长生吗?民族舞蹈或者体育舞蹈，谢谢,"
                                 抱歉，医学部不招特长生"
专科,yh*** (北京),2013-06-28 12:28,老师您好，我是北京文科考生，今年高考三科总分269分，请问报考贵校的专科，录取的几率大吗。。？？谢谢,"
                                抱歉，医学部不招文科，也没有大专"
关于第二批次的录取,fu***2gm (北京),2013-06-28 11:26,老师，您好。我是北京考生。今年我高考成绩为646分，请问有希望被第二批次录取吗？,"
                                 抱歉，二本目前不好估计，根据往年分数，应该有希望"
关于退档,ni***2013 (广东),2013-06-28 09:56,老师您好，我是广东考生，请问填报贵校并且服从调剂，如果进档之后是否会退档？,"
                                 身体符合要求，服从专业调剂，不退"
山西理科588,yu*** (山西),2013-06-27 16:58,"老师好，我是山西理科考生，588分，超一本95分,能录吗？谢谢老师。","
                                 请到北医招生网查询山西省招生咨询人员电话询问。网址http://jiaoyuchu2.bjmu.edu.cn/zhaoshenggongzuo.asp"
