标题,来源,时间,问题,回答
江苏考生咨询,lb***l (江苏),2017-06-28 12:46,您好，我的高考成绩为366，位次11116，A+A+。请问可以报考贵校吗？有希望被焊接技术和工程专业或机械设计制造及其自动化专业录取吗？,"
                                可以报考。"
河南理科580,bi***g1004 (河南),2017-06-28 11:20,河南考生，理科580分，位次13549，报考贵校机会大吗？选择好的专业的机会大吗？,"
                                有机会。"
录取及退档,wp*** (山西),2017-06-28 11:13,老师好，我是山西理科女生。成绩554分，位次5970，请问报贵校希望大吗？如果提档后服从调剂会被退档吗？,"
                                希望还是有的，可以报考。提档以后，专业服从调剂，不退档。"
甘肃国家专项,mi***y (甘肃),2017-06-28 09:32,老师您好，甘肃理科考生537分，请问国家专项有机会报考吗？,"
                                有机会报考"
报考咨询,22***8 (广东),2017-06-28 09:30,老师您好！我是广东理科考生，仅高一本线15分，省排名51749。请问被录取的几率大吗？,"
                                这个分数报考的机会不是太大"
录取问题,xi***ng (河南),2017-06-27 16:38,老师您好，河南理科考生584分，段次在12032，报考贵校有希望被录取吗？另外，贵校对同意调剂考生退档吗 ?有 专业极差吗？贵校理科优势学科有哪些？,"
                                有希望，可以报。服从专业调剂，提档不退档，无专业级差。数学、物理、化学类都很优秀"
咨询,zj*** (内蒙古),2017-06-27 14:43,老师你好，我是内蒙古理科考生，超一本线60分，报考贵校服从调剂有希望录取吗？谢谢。,"
                                希望不是很大"
咨询,zj*** (内蒙古),2017-06-27 14:39,老师你好，我是内蒙古理科考生，超一本线60分，如报考贵校免费师范生且服从调剂有希望录取吗？谢谢。,"
                                你好，希望不大"
贵州理科考生534,mi*** (贵州),2017-06-27 13:24,老师你好，我是贵州理科考生，高考分数534，高一本线78分省排名9707，能否报考你校环境工程专业,"
                                可以冲一下"
安徽理科,46*** (安徽),2017-06-27 13:01,您好，我安徽理科生593分，省排名6669名有希望报考吗？,"
                                应该是有些把握的"
我是山西理科考生,36*** (山西),2017-06-27 12:51,我是山西理科考生，今年562分，位次4533---4680之间，能否被贵校录取？能上一个优势专业吗？贵校的毕业证有分校字样吗？谢谢！！！,"
                                可以报，有一些把握，注意专业服从调剂。没有校区字样"
山东考生,su***i2008 (北京),2017-06-27 12:21,老师您好，理科生603分，有希望进贵校吗，急,"
                                有希望，可以冲击一下"
山东考生,su***i2008 (北京),2017-06-27 12:16,老师您好，理科生603分，有希望进贵校吗，急,"
                                可以冲击一下"
录取,du*** (陕西),2017-06-27 11:44,你好，我是陕西理科考生，分数566，超一本线117分，省排名10071，能被录取吗,"
                                你好，可能性不大"
河南考生577分，14743名报考,wt*** (河南),2017-06-27 11:24,你好，河南577分，14743名能报贵校哪些专业呢？同意调剂会被调剂到哪些专业？ 谢谢,"
                                你好，可以冲击一下"
我是山西理科考生,36*** (山西),2017-06-27 11:09,我是山西理科考生，今年562分，位次4533---4680之间，能否被贵校录取？能上一个什么样的专业？谢谢！！！,"
                                可以报考，还是有一些把握。专业需要考生自己挑选"
山东理科,xu***2 (山东),2017-06-27 11:04,老师你好，山东考生名次11157，能报考贵校吗，如果能，则可以报考什么专业,"
                                可以报，比较有把握。专业需要自己挑选"
录取,su*** (河南),2017-06-26 16:44,老师你好! 我是河南理科考生，579分，省排名13936，有几率被贵校录取吗,"
                                可以冲击一下"
山东理科考生,jz*** (山东),2017-06-26 16:30,老师您好，我是今年的山东理科考生，分数621，省排名8492，报考贵校能否录到一个比较好的专业？,"
                                可以录到一个相对不错的专业"
山东理科郑,72*** (山东),2017-06-26 16:25,老师好！山东理科女，613分，位次11303，请问报考贵校有多大希望？ 另外，贵校什么特别突出的专业？万分感谢！！！,"
                                希望挺大。我们学校的特色专业的是车、船、海，理工科专业大部分很优秀"
山东考生,11***21 (山东),2017-06-26 16:19,总分610，排名12396可以报考吗,"
                                可以报考，还是有一定把握的"
报考咨询,ad*** (上海),2017-06-26 16:18,上海考生，539分，排名6068，希望大吗？,"
                                上海和浙江今年高考改革，能够获取的大数据很少，所以没有过多的参考价值，但是从你的名次来看应该是可以。"
报考,ye***gyeye (贵州),2017-06-26 15:19,请问老师：有没有贵校往年在贵州的国家专项计划的录取数据?,"
                                由于其组成数据较为复杂，所以国家专项计划的参考数据并没有参考价值"
哈工大和哈工大威海校区有什么区别？,lu*** (四川),2017-06-26 14:20,老师您好！我是四川考生家长，孩子今年考了623分。请问本部和威海校区毕业学生档案是一样吗？注不注明是在威海校区毕业字样？,"
                                这个分数，建议报考，把握较大。哈工大办学按照一小三校区的格局进行，毕业证和学位证完全一样，不带有区域标示。"
辽宁文科考生报考咨询,sy***axin (辽宁),2017-06-26 13:26,辽宁文科女574，位次2047，英语和朝鲜语录取机率大吗？ 是否投档不退档？ 考研的话是否享受本部一样的待遇？,"
                                你好，录取几率较大，如果服从专业调剂，投档不退档。考研机会均等"
录取,sh***j (辽宁),2017-06-26 12:37,辽宁考生，位次8000，高一本线109分有无希望报考,"
                                可以冲击一下"
江苏考生咨询,zh***nlh (江苏),2017-06-26 12:31,请问江苏理科生，366分，物理化学双A，省内排名11116，可否报考贵校？谢谢，望回复。,"
                                可以报考"
四川理科,xi***ibisheng (四川),2017-06-26 12:25,你好，四川理科624，有希望被录取吗？如果能，能否进入车辆工程或海洋船舶这类优势专业吗？谢谢。,"
                                进入这两个专业的几率较大"
山东考生关于报考的咨询,13***42 (山东),2017-06-26 12:08,"您好,2107山东考生612分省11622名可以报考贵校的车辆工程专业吗？","
                                可以报一下试试。"
山东考生报考咨询,11***4 (山东),2017-06-26 12:02,您好，我是2017年山东理科考生取得612分的成绩，报考本校有希望吗？可以报车辆工程专业吗？，如果不可以的话可以报那些机械类的专业？谢谢老师,"
                                有希望进学校，这两个专业历年分数较高，但可以试试"
河北理科,42***iro (河北),2017-06-26 11:27,老师您好，我想咨询以下两个问题：1.高考成绩621，省内排名5739能否被贵校录取？2.请问所报专业间有无专业级差？如果有，具体是多少分？感谢您的解答。,"
                                录取几率较大，专业无级差"
安徽理科593，6687名报考贵校有希望吗？能报哪些专业,my*** (安徽),2017-06-26 11:17,计算机类可以吗,"
                                有希望，专业需要考生自己选择"
录取机率,xi***g6699 (山东),2017-06-26 11:03,老师 您好！我是山东考生，今年理科575分，报考贵校被录取的机率大吗？谢谢！,"
                                录取几率不大"
湖北考生,99***225750603 (湖北),2017-06-26 10:12,老师好，湖北理工591分、8351名上贵校机会大么？谢谢！,"
                                机会较大"
天津考生，609分，能否尝试报考贵校？,mu*** (天津),2017-06-25 16:59,天津考生，理，609分，高一本线88分。 今年报考哈工大（威海）是否有希望，服从调剂后大一下学期转专业有没有专业限制？,"
                                可以报。专业排名进入50%就有机会转专业"
山东考生,18***27 (山东),2017-06-25 16:23,我是山东考生，今年我考了593分，全省20341，我通过了贵校的高校专项计划招生，不知道最后被录取的机会大吗,"
                                录取几率较大"
山东理科,11***21 (山东),2017-06-25 16:12,总分610，排名12396可以报考吗,"
                                可以报考，几率较大"
甘肃考生,13***25 (甘肃),2017-06-25 15:40,老师您好，我是甘肃的，532，省7608，报贵校有希望么？,"
                                希望不大"
报考,15***29 (陕西),2017-06-25 15:17,老师，我是陕西的一名考生，高考分数584，名次是7204.省一本线449分，我可以享受单设政策，请问我报考贵校有没有希望？,"
                                可以报考"
想报考贵校,yz*** (湖南),2017-06-25 15:01,湖南考生。理科。572分。排名11607名。报考贵校有多大几率被录取吗？,"
                                机会不大"
湖北理工,13***96 (湖北),2017-06-25 14:33,老师您好 湖北理工 602 分 省排名6051 报考贵校交通运输类有没机会？,"
                                有机会，机会较大"
湖北考生,18***40 (湖北),2017-06-25 14:18,我今年高考569，位次为14394，高出一本线85分，请问报考贵校有没有希望,"
                                希望不是太大"
河南考生咨询,zj*** (河南),2017-06-25 13:44,分数586，位次11300，专业同意调剂，有希望被贵校录取吗？谢谢！,"
                                有希望，希望较大"
湖北考生 585分 省排名9818名 录取概率大吗？,34*** (湖北),2017-06-25 13:38,湖北考生 585分 省排名9818名 录取概率大吗？,"
                                录取概率较大"
山东考生,11***21 (山东),2017-06-25 13:37,总分618，排名12396可以报考可以吗,"
                                可以报考，录取几率较大"
咨询,58*** (福建),2017-06-25 13:36,福建理科559，排名4500能进贵校吗,"
                                可以报考"
广西,ll***9 (广西),2017-06-25 11:54,老师好，我是广西理科生，总分521，超一本线48分，省位次12571，报贵校几率如何？谢谢老师,"
                                可以报考，有希望"
咨询,zx*** (云南),2017-06-25 11:41,请问你们的毕业证和本部是一样的吗？有没有区别？,"
                                一模一样，没有任何区别"
河北考生599分，排名11030可以被录取吗?,as*** (河北),2017-06-25 11:13,调档后不会被退档吗？,"
                                录取几率较大，平行志愿，服从专业调剂，投档后不退档"
报考贵校招收的电子信息类，录取后何时分成具体专业,97*** (辽宁),2017-06-25 11:09,报考贵校招收的电子信息类，录取后何时分成具体专业,"
                                一年以后"
安徽理工593分、排名6717名,13***51 (安徽),2017-06-25 10:21,老师您好，我是安徽理工593分、排名6717名，报考可以报贵校，希望大吗?,"
                                希望较大"
贵州理科,ye***gyeye (贵州),2017-06-25 10:09,请问老师：我是贵州理科考生，考分548排6863，有国家专项计划资格，报考贵校有希望吗？,"
                                希望较大"
请问毕业证上是否注明分校,my*** (安徽),2017-06-25 10:04,请问毕业证上是否注明分校,"
                                不注明"
安徽理科593，6687名报考贵校有希望吗？能报哪些专业,my*** (安徽),2017-06-25 09:42,通过国家专项报考呢,"
                                希望较大，可以挑自己喜欢的专业"
关于专业调剂问题,z5***2 (四川),2017-06-24 16:51,“工学、理学”类专业会不会被调剂到“文学”类？谢谢,"
                                不会"
住宿问题,on*** (吉林),2017-06-24 15:59,老师您好，我想问一下关于贵校的住宿条件是什么样的呢,"
                                四人间，有洗衣机，有可能是海景宿舍"
报考,18***75 (甘肃),2017-06-24 13:33,甘肃理科考生，549分，排名5281，请问能上贵校吗？,"
                                可以冲击一下"
提前批四川招生计划,hy*** (四川),2017-06-24 12:13,请问今年在四川有提前批招生计划吗？具体专业有哪些？？,"
                                没有"
湖北考生,zy*** (湖北),2017-06-24 11:17,湖北考生 理科 588分，有希望填报贵校吗？可填报什么专业？谢谢,"
                                可以报考，几率较大"
咨询,zx*** (云南),2017-06-24 11:00,老师，您好，我是2017年高考云南理工科考生，高考成绩585，全省排名4614，有机会上你们学校吗？,"
                                录取几率较大"
四川考生,li***an (四川),2017-06-24 10:59,老师好，理科591，报考贵校有希望吗？,"
                                希望不大"
2017年招生简章,z5***2 (四川),2017-06-24 10:31,2017年怎么没有招生简章？与哈尔滨工业大学一个招生简章吗？,"
                                对，同一所大学，同一个简章"
能否报考贵校,ji***u (天津),2017-06-24 10:02,我是天津考生，理科男，高一本线49分，报考贵校有希望吗？谢谢,"
                                希望不大"
综合评价招生填报志愿时报几个专业,wa***eng123 (山东),2017-06-24 09:12,1.山东省综合评价招生志愿填报是不是在6月28日的提前批？ 2.综合评价招生填报志愿时报几个专业？是否需要勾选服从调剂？,"
                                专业已经选好，应勾选服从"
广西考生,ll*** (广西),2017-06-23 16:09,你好，我高考563，高出一本90分，全区排名4433，请问可以去贵校学习吗？可以选的专业有什么？,"
                                可以，几率较大。可以挑一个自己喜欢的专业"
高校专项,13***48 (山东),2017-06-23 13:26,贵校高校专项计划在山东能录取多少人？,"
                                只要符合审核资格，就表示可以参加该项"
贵州考生,15***16 (贵州),2017-06-23 10:16,老师，请问贵州考生562分，4700名，被录取的概率大不大，谢谢,"
                                录取概率较大"
青海考生理科，511分，位次1795名，可以报考贵校吗,qh***g (青海),2016-06-28 15:36,您好，我是青海考生理科，511分，位次1795名，可以报考贵校吗？选择机械专业，录取机会大吗？,"
                                可尝试报考"
北京理科考生,zh*** (北京),2016-06-28 15:12,您好，我是北京理科考生，610，有望进入贵校吗？,"
                                有希望被录取，但没有十足把握，建议第一志愿填报。"
专业,ci*** (湖南),2016-06-28 14:50,请问老师可以介绍一下箐英班吗？,"
                                具体可查看我校院系介绍"
招生退档问题,ci*** (湖南),2016-06-28 14:23,老师你好，我是湖南一考生，我想请问如果同分数学校如何提档呢？若都提档，按数学优先录取的话，同分数数学较差的学生档案是参加平行志愿下一志愿还是要征集录取？还有我591分，超一本74，省排名8772名，有希望去哈工大威海校区吗？如果被提档服从调剂一定会被录取吗？,"
                                被提档服从调剂不退档，同分数优先录取数学分数高的，低的不会被提档。"
山东文科,fx*** (山东),2016-06-28 12:54,老师您好，山东文科考生高一本线40分，排位4900左右，报考贵校，有希望吗？如果分数高于投档线，专业服从调剂，无其他原因，会被退档吗？,"
                                不会被退档，可尝试报考。"
录取概率,wa***ia2013 (山东),2016-06-28 12:20,老师您好，我是山东考生，理科607分全省22465名，报考贵校有希望吗？谢谢。,"
                                希望不大，不建议报考。"
福建考生,78*** (福建),2016-06-28 11:40,我是福建考生，理科分数571分，排名6422名。能不能上电气工程及自动化专业吗,"
                                您的分数可以冲一下我们学校，但是专业选择空间不大。"
山东考生,sh*** (山东),2016-06-28 11:24,老师您好 614分 排名18179 报考本校有希望么？,"
                                可尝试报考，但是希望不大。"
山东理科考生638分，7848名,13***99 (山东),2016-06-28 10:51,请问老师，这个分数录取希望大不大？能够进电气工程及其自动化专业吗？多谢！,"
                                录取希望很大，可尝试报考。"
山东考生,zg*** (山东),2016-06-28 10:21,山东理科624被车辆工程录取可能性有多大？谢谢老师。,"
                                可能被车辆录取希望不太大。"
山东文科,zh*** (山东),2016-06-28 10:04,你好老师，我山东文科 567分，排名5669，去贵校希望大不大，我偏向英语专业，高考英语成绩135，口语93，录取概率有多少？谢谢,"
                                可尝试报考我校，但没有十足把握。"
录取几率，湖南考生,zh***810 (湖南),2016-06-28 09:11,您好，我是湖南理科考生。高考590，高一本线73分，省排名8997左右，今年有无希望被贵校录取?,"
                                希望较大，欢迎报考我校。"
专业咨询,12*** (山东),2016-06-27 16:57,老师您好，请问贵校知名专业有哪些？,"
                                车辆工程，机械设计及其自动化，电气工程，通信工程等专业。"
山东理科生报考咨询,12*** (山东),2016-06-27 16:56,老师您好，我是山东理科考生，617，高于一本线80，省排名16527，报考贵校有无希望？,"
                                可尝试报考。"
四川考生01,sc*** (四川),2016-06-27 16:54,我是四川理科考生，今年分数596，请问是否有希望报考贵校，我选择了专业调配是否可以转专业，谢谢,"
                                希望不太大，大一下半学期有转专业机会。"
河南理科,ch***6 (河南),2016-06-27 16:30,老师您好，我是河南理科考生，593分，17869位次，报贵校有希望录取吗？谢谢,"
                                希望不太大。"
报考,13***30 (河南),2016-06-27 15:42,老师您好，我是河南理科考生612分，能否在贵校选择自己喜欢的专业？录取时是否有专业级差？,"
                                专业无级差，可尝试报考自己喜欢的专业。"
专业,fa*** (河南),2016-06-27 15:34,到贵校后，想转专业可以吗？会被降级重来大一吗？,"
                                不会降级。"
河南考生,fa*** (河南),2016-06-27 15:32,我是河南考生 ， 理科 608 今天有望被贵校录取吗？,"
                                有希望，可尝试报考我校。"
辽宁文科考生,zs***9 (辽宁),2016-06-27 15:11,您好，我是辽宁文科考生，567分，2065位次，高出一本线42分，请问报考贵校有多大把握被录取？,"
                                把握较大，欢迎报考。"
辽宁文科考生,zs***9 (辽宁),2016-06-27 15:03,辽宁文科，567分，请问录取概率有多少？,"
                                把握较大，可放心报考。"
报考咨询,16***4825 (江苏),2016-06-27 14:51,老师您好，我是江苏理科考生，成绩为373，物理A化学A+，排名12805，服从调剂，能否报考贵校车辆工程？,"
                                可尝试报考我校，但是被车辆录取希望不是很大。"
安徽理科录取,37*** (安徽),2016-06-27 13:44,安徽理科611，排名7158，超一本93分，能录取贵校吗,"
                                希望较大，欢迎报考。"
山东理科考生627，名次11952,su***3 (山东),2016-06-27 11:54,报考贵校的机械自动化、计算机、软件等专业有把握吗？谢谢,"
                                被录取希望较大，欢迎报考。"
河南考生专项计划,sm***e (河南),2016-06-27 11:46,老师好，我是河南理科考生，高考606分，省排名12000，加上国家专项计划有希望吗,"
                                可尝试报考。"
山东考生,xu*** (山东),2016-06-27 11:41,老师您好：我是山东理科生，高考成绩为611分，超分数线74分，全省排名19832，能否报考贵校？？？ 贵校2015年在山东理科招生的最低位次是多少？,"
                                把握不大，但可尝试报考。"
河南理科,ni*** (河南),2016-06-27 11:22,618，是否可以报考本校？专业范围？,"
                                可填报我校，专业选择范围较大。"
录取咨询,18***45 (山东),2016-06-27 10:55,您好，山东考生成绩627，高出一本90分，排名12000左右，报考工商管理专业录取几率怎么样、谢谢。,"
                                今年我校经管类专业按大类招生，统一为经济管理试验班，您的分数可以报考该专业。"
江苏考生,75*** (江苏),2016-06-27 10:54,您好，我是江苏考生373分AA+排名12805，报考贵校希望大吗？,"
                                欢迎报考我校，建议第一志愿填报。"
江西理科考生,15***48 (江西),2016-06-27 10:35,601分服从调剂，能保证100％录取吗。可以选专业吗？,"
                                601分报考我校把握较大，专业选择空间也较大，欢迎报考我校。"
报考志愿,nt*** (江苏),2016-06-27 10:26,请问，我是江苏理科考生，男，369分，想报考贵校，请问有多大可能性录取？谢谢。如投档能进且专业服从调剂，有被退档的可能吗？,"
                                不会被退档，可以冲一下我校。"
江苏理科,13***70 (江苏),2016-06-27 10:22,你好，我是江苏理科考生，高考371今年是否有望被贵校录取？,"
                                无十足把握，但可以冲一下我校。"
山东理科611 位次19915录取几率,q1*** (山东),2016-06-27 09:50,山东理科611 位次19915录取几率,"
                                希望不太大，可以冲一下。"
山东理工,su*** (山东),2016-06-27 09:38,您好，山东理科生624，报贵校软件工程有希望吗？谢谢,"
                                希望较大，可尝试报考。"
陕西考生,ma*** (陕西),2016-06-27 09:37,威海校区的四六级证上会有威海字样吗？,"
                                不会。"
请问四川理科考生608分有机会被贵校录取吗？,ts*** (四川),2016-06-27 09:25,是否一定要填专业调配，以后有机会转专业吗,"
                                可以冲一下我校，不服从专业调剂可能被退档，有转专业机会。"
陕西考生,ma*** (陕西),2016-06-27 09:04,老师您好，我是陕西考生，若是被贵校提档且服从调剂是否会退档？,"
                                不会退档的。"
江苏考生,ti*** (江苏),2016-06-26 16:26,"您好，江苏理科考生，分数为379，全省位,8250，报考贵校有希望吗？","
                                把握较大，欢迎报考。"
报考咨询,10***5 (山东),2016-06-26 16:01,老师您好，我是山东的一名理科考生，今年考了628分，11748名，是否能被贵校录取？另外贵校所派发的毕业证和学位证与哈工大本校有区别吗？是否显示为分校？谢谢,"
                                毕业证相同，欢迎报考我校。"
山东理科593报考有把握吗,wa*** (山东),2016-06-26 15:58,老师您好，请问高出一本线56分，排名31633，报贵校有多大的几率？,"
                                把握不大，不建议报考。"
陕西理科考生,54*** (陕西),2016-06-26 15:46,老师您好 我是陕西理科考生 2016年高考成绩为539分 高出一本线69分 省排名为18867名 服从专业调剂 有国家专项计划 今年报考哈尔滨工业大学威海校区有机会吗？ 希望大还是得冲一下 谢谢,"
                                希望不大，不建议报考。"
山东文科,ki*** (山东),2016-06-26 15:29,您好老师。我是山东文科考生，今年分数570，排名4900左右，请问能不能进入贵校的英语专业。请给予答复，谢谢,"
                                可尝试报考。"
理科,20***kk (福建),2016-06-26 15:16,您好，福建理科考生，582分，4828名，能否上贵校？,"
                                把握较大，欢迎报考。"
志愿填报,wh*** (山东),2016-06-26 14:59,老师您好！山东理科生 成绩628 省排名11627 请问 有希望报考吗/,"
                                希望较大，欢迎报考我校。"
录取几率,we***10115 (河南),2016-06-26 14:56,老师您好 我是河南理科考生 总分615 超线92 排名9145 请问能考上贵校么？,"
                                问题不大，欢迎报考我校。"
陕西考生 584分,lz*** (陕西),2016-06-26 14:25,能报贵校机械工程及其自动化吗？ 有专业推荐吗？,"
                                可冲刺我校，但是报机械可能希望不太大。"
志愿填报,10***5 (内蒙古),2016-06-26 14:18,老师您好，我是内蒙古考生，高出一本线103分，全省排名4600多，报考贵校有希望吗？,"
                                希望较大，可填报我校。"
河南理科,zk*** (河南),2016-06-26 12:52,老师您好，河南理科，超一本67分，位次19387，威海校区有多大几率录取？,"
                                希望不大，不建议报考。"
江苏理科,89***0 (江苏),2016-06-26 12:43,贵校在江苏最低位次大概是多少？ 江苏考生物理化学等级AA+选专业时有加分吗?,"
                                选专业无加分。"
山西理科,wu***a (山西),2016-06-26 12:14,老师您好，高考成绩608分，高出本省一本线89分，位次在2930到3055之间，请问报考贵校有希望吗？谢谢。,"
                                比较有把握，欢迎报考我校。"
山东理科考生624,ve***1 (山东),2016-06-26 12:12,老师您好，今年624报考贵校把握大吗？有没有专业选择空间大吗？,"
                                把握较大，选择空间还是挺大的，最热门的专业比较危险，其他专业还好。"
哈工大和哈工大(威海)区别,di*** (河南),2016-06-26 11:56,老师您好，哈工大(威海)和哈工大有什么区别？哈工大(威海)是公办学校吗？毕业证和哈工大是否一样，另外我是河南理科考生，超一本线70分，报考贵校服从调剂被录取的希望大吗？,"
                                哈威是公办学校，毕业证和本部相同。您的分数报考我校被录取希望不大。"
新疆考生，考分555，排位4039,hz*** (新疆),2016-06-26 11:46,请问，我报考哈工大威海希望大吗？服从调剂,"
                                希望较大，欢迎报考。"
江苏理科,ti*** (江苏),2016-06-26 11:26,考分379分，排名8250多名，报考贵校录取几率如何？填报专业能否给个建议？谢谢老师,"
                                报考我校把握较大，专业选择空间也比较大，建议可以先选择自己喜欢的专业，最后填几个分数较低专业保底。"
志愿填报,mz***10 (内蒙古),2016-06-26 10:53,内蒙古考生 考分604 一本线上120分 排名3206 报考贵校，有多大可能录取？谢谢！,"
                                希望很大，而且专业选择空间很大，欢迎报考我校。"
山西理科609,18***51 (山西),2016-06-26 10:52,山西考生排名多少可以报？大概高出一本分数线多少分,"
                                您的分数报考我校问题不大，欢迎报考。"
山东理科考生,xs***hh (山东),2016-06-26 10:36,高考612分，超一本线75分，位次19507，报考贵校希望大吗？,"
                                可冲一下我校，但是希望不是太大。"
河北理科考生,59*** (河北),2016-06-26 10:06,是哈尔滨工业大学的分校还是校区,"
                                校区。"
报考,15***20 (河南),2016-06-26 10:05,老师您好，我是河南理科考生，在2016高考中考了600分，高出一本线77分，请问能否凭借国家专项计划报考贵校？谢谢！,"
                                可尝试报考。"
报考咨询,13***60 (安徽),2016-06-26 10:04,我是安徽考生，今年高考成绩为594，超一本分数线76分，请问报考贵校有没有希望？谢谢,"
                                可尝试报考，但希望不是特别大。"
重庆理科,50***8sa (重庆),2016-06-26 10:03,全市7800名左右能不能进该校的王牌专业。,"
                                可尝试冲刺我校王牌专业。"
威海校区于本部区别,13***29 (河南),2016-06-26 09:48,老师您好，请问威海校区与本部有何区别，师资力量，学习氛围等。以后考研就业会不会受到歧视。,"
                                师资力量相较本部差一些，不过在逐渐增强，而且在同等院校中处于优势，学习氛围浓厚，考研就业不受歧视。"
河南理科586可以报考贵校吗,an*** (河南),2016-06-26 09:38,河南理科586可以报考贵校吗？高一本线63,"
                                希望不是特别大，不建议报考。"
专业排名,da***60627 (宁夏),2016-06-26 09:21,您好！请问威海校区的专业排名和哈尔滨本部是一样的吗？另威海校区的学费是多少？,"
                                一样，大部分专业平均每年5000左右，软件工程后两年学费15000元，与其他院校学费差别不大。"
河南理科考生,14***8 (河南),2016-06-26 09:01,老师您好，我是河南理科考生，今年分数608，超过一本线85分，全省排名位次11526，报考贵校把握大吗？,"
                                把握不太大，但可以尝试冲刺。"
专业,sy*** (山西),2016-06-25 16:38,请问贵校王牌专业有哪些？是否对女生有限制？,"
                                王牌专业是车辆工程，无限制"
山西理科,sy*** (山西),2016-06-25 16:37,您好，我是山西考生，今年586，高一本67分，请问有希望被录取吗？,"
                                冲一下吧，希望不太大"
四川考生,37*** (四川),2016-06-25 16:34,老师您好，理科617分，想报贵校的《计算机科学与技术学院》希望大吗，贵校的毕业证跟本校的是一模一样的吗，会有分校威海的字吗，谢谢老师,"
                                希望很大，可以报考，毕业证一样。"
您好，浙江理科，659分，排名8066，超59分，能否录取？,zh*** (浙江),2016-06-25 16:32,您好？简章里写着，外语非英语专业者慎重填 报，是 不是我小语种的报了就直接给 PASS掉？英语基础还好的。 还有浙江理科的659分，超一本线59，能否录取？,"
                                高考外语语种不是英语的话可能影响录取。该分数报我校希望很大。"
志愿填报,15*** (湖北),2016-06-25 15:53,湖北考生理科604分，请问报考贵校录取机会大吗?,"
                                比较有把握，可以报考"
你好老师,qd***huang (山东),2016-06-25 15:49,我是山东理科生，608分，21369名，报贵校行吗？贵校的毕业证书与哈工大本部的有何区别？谢谢,"
                                希望不大，毕业证一样"
哈尔滨工业大学威海,fe***a (福建),2016-06-25 15:35,老师，您好！ 我是福建考生，理科581分（一本线465），排名5014，请问能报贵校哪些专业？谢谢！,"
                                选择空间比较大，可优先考虑自己喜欢的专业"
报考志愿,wj*** (湖北),2016-06-25 15:30,你好，我是湖北考生，考分590分，全省排位16130，有希望报考贵校吗？,"
                                希望不太大"
浙江考生,gf*** (浙江),2016-06-25 15:20,老师您好，我是浙江理科考生成绩652，高一本线52分，是否能被贵校录取，服从调剂是否会退档？,"
                                不会退档的，可以报考我校"
辽宁考生,wt*** (辽宁),2016-06-25 15:17,我是辽宁考生592分，请问能冲到贵校么？如果被提档专业服从能否掉档？,"
                                不会退档的"
招生章程,gj***5 (江西),2016-06-25 15:12,贵校何时发布2016招生章程？,"
                                我校招生办官网查询"
视力,gj***5 (江西),2016-06-25 15:09,贵校一本，若进档服从调剂，但视力只有4.3，达不到船舶与海洋工程专业要求，会调剂到该专业吗？会被退档吗？,"
                                不会，不会。"
安徽理科,in***y (安徽),2016-06-25 14:26,您好，安徽理科生，高出一本线95分，全省排名6500多，报考贵校有希望吗？,"
                                欢迎报考，希望较大。"
湖南考生,13***45 (湖南),2016-06-25 13:33,老师您好，我是湖南考生，超一本线56分 今年有无希望被贵校录取？,"
                                希望不大，但可以冲一下"
